,TEMP,time
179,30.13,2021-12-17 17:33:43.000
180,30.13,2021-12-17 17:33:43.250
181,30.13,2021-12-17 17:33:43.500
182,30.13,2021-12-17 17:33:43.750
183,30.13,2021-12-17 17:33:44.000
184,30.13,2021-12-17 17:33:44.250
185,30.13,2021-12-17 17:33:44.500
186,30.13,2021-12-17 17:33:44.750
187,30.15,2021-12-17 17:33:45.000
188,30.15,2021-12-17 17:33:45.250
189,30.15,2021-12-17 17:33:45.500
190,30.15,2021-12-17 17:33:45.750
191,30.13,2021-12-17 17:33:46.000
192,30.13,2021-12-17 17:33:46.250
193,30.13,2021-12-17 17:33:46.500
194,30.13,2021-12-17 17:33:46.750
195,30.11,2021-12-17 17:33:47.000
196,30.11,2021-12-17 17:33:47.250
197,30.11,2021-12-17 17:33:47.500
198,30.11,2021-12-17 17:33:47.750
199,30.13,2021-12-17 17:33:48.000
200,30.13,2021-12-17 17:33:48.250
201,30.13,2021-12-17 17:33:48.500
202,30.13,2021-12-17 17:33:48.750
203,30.13,2021-12-17 17:33:49.000
204,30.13,2021-12-17 17:33:49.250
205,30.13,2021-12-17 17:33:49.500
206,30.13,2021-12-17 17:33:49.750
207,30.13,2021-12-17 17:33:50.000
208,30.13,2021-12-17 17:33:50.250
209,30.13,2021-12-17 17:33:50.500
210,30.13,2021-12-17 17:33:50.750
211,30.13,2021-12-17 17:33:51.000
212,30.13,2021-12-17 17:33:51.250
213,30.13,2021-12-17 17:33:51.500
214,30.13,2021-12-17 17:33:51.750
215,30.13,2021-12-17 17:33:52.000
216,30.13,2021-12-17 17:33:52.250
217,30.13,2021-12-17 17:33:52.500
218,30.13,2021-12-17 17:33:52.750
219,30.13,2021-12-17 17:33:53.000
220,30.13,2021-12-17 17:33:53.250
221,30.13,2021-12-17 17:33:53.500
222,30.13,2021-12-17 17:33:53.750
223,30.15,2021-12-17 17:33:54.000
224,30.15,2021-12-17 17:33:54.250
225,30.15,2021-12-17 17:33:54.500
226,30.15,2021-12-17 17:33:54.750
227,30.13,2021-12-17 17:33:55.000
228,30.13,2021-12-17 17:33:55.250
229,30.13,2021-12-17 17:33:55.500
230,30.13,2021-12-17 17:33:55.750
231,30.13,2021-12-17 17:33:56.000
232,30.13,2021-12-17 17:33:56.250
233,30.13,2021-12-17 17:33:56.500
234,30.13,2021-12-17 17:33:56.750
235,30.15,2021-12-17 17:33:57.000
236,30.15,2021-12-17 17:33:57.250
237,30.15,2021-12-17 17:33:57.500
238,30.15,2021-12-17 17:33:57.750
239,30.13,2021-12-17 17:33:58.000
240,30.13,2021-12-17 17:33:58.250
241,30.13,2021-12-17 17:33:58.500
242,30.13,2021-12-17 17:33:58.750
243,30.11,2021-12-17 17:33:59.000
244,30.11,2021-12-17 17:33:59.250
245,30.11,2021-12-17 17:33:59.500
246,30.11,2021-12-17 17:33:59.750
247,30.11,2021-12-17 17:34:00.000
248,30.11,2021-12-17 17:34:00.250
249,30.11,2021-12-17 17:34:00.500
250,30.11,2021-12-17 17:34:00.750
251,30.11,2021-12-17 17:34:01.000
252,30.11,2021-12-17 17:34:01.250
253,30.11,2021-12-17 17:34:01.500
254,30.11,2021-12-17 17:34:01.750
255,30.15,2021-12-17 17:34:02.000
256,30.15,2021-12-17 17:34:02.250
257,30.15,2021-12-17 17:34:02.500
258,30.15,2021-12-17 17:34:02.750
259,30.15,2021-12-17 17:34:03.000
260,30.15,2021-12-17 17:34:03.250
261,30.15,2021-12-17 17:34:03.500
262,30.15,2021-12-17 17:34:03.750
263,30.13,2021-12-17 17:34:04.000
264,30.13,2021-12-17 17:34:04.250
265,30.13,2021-12-17 17:34:04.500
266,30.13,2021-12-17 17:34:04.750
267,30.11,2021-12-17 17:34:05.000
268,30.11,2021-12-17 17:34:05.250
269,30.11,2021-12-17 17:34:05.500
270,30.11,2021-12-17 17:34:05.750
271,30.13,2021-12-17 17:34:06.000
272,30.13,2021-12-17 17:34:06.250
273,30.13,2021-12-17 17:34:06.500
274,30.13,2021-12-17 17:34:06.750
275,30.13,2021-12-17 17:34:07.000
276,30.13,2021-12-17 17:34:07.250
277,30.13,2021-12-17 17:34:07.500
278,30.13,2021-12-17 17:34:07.750
279,30.11,2021-12-17 17:34:08.000
280,30.11,2021-12-17 17:34:08.250
281,30.11,2021-12-17 17:34:08.500
282,30.11,2021-12-17 17:34:08.750
283,30.11,2021-12-17 17:34:09.000
284,30.11,2021-12-17 17:34:09.250
285,30.11,2021-12-17 17:34:09.500
286,30.11,2021-12-17 17:34:09.750
287,30.11,2021-12-17 17:34:10.000
288,30.11,2021-12-17 17:34:10.250
289,30.11,2021-12-17 17:34:10.500
290,30.11,2021-12-17 17:34:10.750
291,30.13,2021-12-17 17:34:11.000
292,30.13,2021-12-17 17:34:11.250
293,30.13,2021-12-17 17:34:11.500
294,30.13,2021-12-17 17:34:11.750
295,30.11,2021-12-17 17:34:12.000
296,30.11,2021-12-17 17:34:12.250
297,30.11,2021-12-17 17:34:12.500
298,30.11,2021-12-17 17:34:12.750
299,30.11,2021-12-17 17:34:13.000
300,30.11,2021-12-17 17:34:13.250
301,30.11,2021-12-17 17:34:13.500
302,30.11,2021-12-17 17:34:13.750
303,30.13,2021-12-17 17:34:14.000
304,30.13,2021-12-17 17:34:14.250
305,30.13,2021-12-17 17:34:14.500
306,30.13,2021-12-17 17:34:14.750
307,30.11,2021-12-17 17:34:15.000
308,30.11,2021-12-17 17:34:15.250
309,30.11,2021-12-17 17:34:15.500
310,30.11,2021-12-17 17:34:15.750
311,30.13,2021-12-17 17:34:16.000
312,30.13,2021-12-17 17:34:16.250
313,30.13,2021-12-17 17:34:16.500
314,30.13,2021-12-17 17:34:16.750
315,30.13,2021-12-17 17:34:17.000
316,30.13,2021-12-17 17:34:17.250
317,30.13,2021-12-17 17:34:17.500
318,30.13,2021-12-17 17:34:17.750
319,30.15,2021-12-17 17:34:18.000
320,30.15,2021-12-17 17:34:18.250
321,30.15,2021-12-17 17:34:18.500
322,30.15,2021-12-17 17:34:18.750
323,30.13,2021-12-17 17:34:19.000
324,30.13,2021-12-17 17:34:19.250
325,30.13,2021-12-17 17:34:19.500
326,30.13,2021-12-17 17:34:19.750
327,30.11,2021-12-17 17:34:20.000
328,30.11,2021-12-17 17:34:20.250
329,30.11,2021-12-17 17:34:20.500
330,30.11,2021-12-17 17:34:20.750
331,30.11,2021-12-17 17:34:21.000
332,30.11,2021-12-17 17:34:21.250
333,30.11,2021-12-17 17:34:21.500
334,30.11,2021-12-17 17:34:21.750
335,30.15,2021-12-17 17:34:22.000
336,30.15,2021-12-17 17:34:22.250
337,30.15,2021-12-17 17:34:22.500
338,30.15,2021-12-17 17:34:22.750
339,30.11,2021-12-17 17:34:23.000
340,30.11,2021-12-17 17:34:23.250
341,30.11,2021-12-17 17:34:23.500
342,30.11,2021-12-17 17:34:23.750
343,30.09,2021-12-17 17:34:24.000
344,30.09,2021-12-17 17:34:24.250
345,30.09,2021-12-17 17:34:24.500
346,30.09,2021-12-17 17:34:24.750
347,30.11,2021-12-17 17:34:25.000
348,30.11,2021-12-17 17:34:25.250
349,30.11,2021-12-17 17:34:25.500
350,30.11,2021-12-17 17:34:25.750
351,30.11,2021-12-17 17:34:26.000
352,30.11,2021-12-17 17:34:26.250
353,30.11,2021-12-17 17:34:26.500
354,30.11,2021-12-17 17:34:26.750
355,30.13,2021-12-17 17:34:27.000
356,30.13,2021-12-17 17:34:27.250
357,30.13,2021-12-17 17:34:27.500
358,30.13,2021-12-17 17:34:27.750
359,30.11,2021-12-17 17:34:28.000
360,30.11,2021-12-17 17:34:28.250
361,30.11,2021-12-17 17:34:28.500
362,30.11,2021-12-17 17:34:28.750
363,30.11,2021-12-17 17:34:29.000
364,30.11,2021-12-17 17:34:29.250
365,30.11,2021-12-17 17:34:29.500
366,30.11,2021-12-17 17:34:29.750
367,30.09,2021-12-17 17:34:30.000
368,30.09,2021-12-17 17:34:30.250
369,30.09,2021-12-17 17:34:30.500
370,30.09,2021-12-17 17:34:30.750
371,30.13,2021-12-17 17:34:31.000
372,30.13,2021-12-17 17:34:31.250
373,30.13,2021-12-17 17:34:31.500
374,30.13,2021-12-17 17:34:31.750
375,30.13,2021-12-17 17:34:32.000
376,30.13,2021-12-17 17:34:32.250
377,30.13,2021-12-17 17:34:32.500
378,30.13,2021-12-17 17:34:32.750
379,30.13,2021-12-17 17:34:33.000
380,30.13,2021-12-17 17:34:33.250
381,30.13,2021-12-17 17:34:33.500
382,30.13,2021-12-17 17:34:33.750
383,30.09,2021-12-17 17:34:34.000
384,30.09,2021-12-17 17:34:34.250
385,30.09,2021-12-17 17:34:34.500
386,30.09,2021-12-17 17:34:34.750
387,30.13,2021-12-17 17:34:35.000
388,30.13,2021-12-17 17:34:35.250
389,30.13,2021-12-17 17:34:35.500
390,30.13,2021-12-17 17:34:35.750
391,30.11,2021-12-17 17:34:36.000
392,30.11,2021-12-17 17:34:36.250
393,30.11,2021-12-17 17:34:36.500
394,30.11,2021-12-17 17:34:36.750
395,30.13,2021-12-17 17:34:37.000
396,30.13,2021-12-17 17:34:37.250
397,30.13,2021-12-17 17:34:37.500
398,30.13,2021-12-17 17:34:37.750
399,30.11,2021-12-17 17:34:38.000
400,30.11,2021-12-17 17:34:38.250
401,30.11,2021-12-17 17:34:38.500
402,30.11,2021-12-17 17:34:38.750
403,30.13,2021-12-17 17:34:39.000
404,30.13,2021-12-17 17:34:39.250
405,30.13,2021-12-17 17:34:39.500
406,30.13,2021-12-17 17:34:39.750
407,30.13,2021-12-17 17:34:40.000
408,30.13,2021-12-17 17:34:40.250
409,30.13,2021-12-17 17:34:40.500
410,30.13,2021-12-17 17:34:40.750
411,30.13,2021-12-17 17:34:41.000
412,30.13,2021-12-17 17:34:41.250
413,30.13,2021-12-17 17:34:41.500
414,30.13,2021-12-17 17:34:41.750
415,30.11,2021-12-17 17:34:42.000
416,30.11,2021-12-17 17:34:42.250
417,30.11,2021-12-17 17:34:42.500
418,30.11,2021-12-17 17:34:42.750
419,30.09,2021-12-17 17:34:43.000
420,30.09,2021-12-17 17:34:43.250
421,30.09,2021-12-17 17:34:43.500
422,30.09,2021-12-17 17:34:43.750
423,30.13,2021-12-17 17:34:44.000
424,30.13,2021-12-17 17:34:44.250
425,30.13,2021-12-17 17:34:44.500
426,30.13,2021-12-17 17:34:44.750
427,30.11,2021-12-17 17:34:45.000
428,30.11,2021-12-17 17:34:45.250
429,30.11,2021-12-17 17:34:45.500
430,30.11,2021-12-17 17:34:45.750
431,30.11,2021-12-17 17:34:46.000
432,30.11,2021-12-17 17:34:46.250
433,30.11,2021-12-17 17:34:46.500
434,30.11,2021-12-17 17:34:46.750
435,30.13,2021-12-17 17:34:47.000
436,30.13,2021-12-17 17:34:47.250
437,30.13,2021-12-17 17:34:47.500
438,30.13,2021-12-17 17:34:47.750
439,30.11,2021-12-17 17:34:48.000
440,30.11,2021-12-17 17:34:48.250
441,30.11,2021-12-17 17:34:48.500
442,30.11,2021-12-17 17:34:48.750
443,30.09,2021-12-17 17:34:49.000
444,30.09,2021-12-17 17:34:49.250
445,30.09,2021-12-17 17:34:49.500
446,30.09,2021-12-17 17:34:49.750
447,30.11,2021-12-17 17:34:50.000
448,30.11,2021-12-17 17:34:50.250
449,30.11,2021-12-17 17:34:50.500
450,30.11,2021-12-17 17:34:50.750
451,30.13,2021-12-17 17:34:51.000
452,30.13,2021-12-17 17:34:51.250
453,30.13,2021-12-17 17:34:51.500
454,30.13,2021-12-17 17:34:51.750
455,30.11,2021-12-17 17:34:52.000
456,30.11,2021-12-17 17:34:52.250
457,30.11,2021-12-17 17:34:52.500
458,30.11,2021-12-17 17:34:52.750
459,30.11,2021-12-17 17:34:53.000
460,30.11,2021-12-17 17:34:53.250
461,30.11,2021-12-17 17:34:53.500
462,30.11,2021-12-17 17:34:53.750
463,30.11,2021-12-17 17:34:54.000
464,30.11,2021-12-17 17:34:54.250
465,30.11,2021-12-17 17:34:54.500
466,30.11,2021-12-17 17:34:54.750
467,30.13,2021-12-17 17:34:55.000
468,30.13,2021-12-17 17:34:55.250
469,30.13,2021-12-17 17:34:55.500
470,30.13,2021-12-17 17:34:55.750
471,30.13,2021-12-17 17:34:56.000
472,30.13,2021-12-17 17:34:56.250
473,30.13,2021-12-17 17:34:56.500
474,30.13,2021-12-17 17:34:56.750
475,30.11,2021-12-17 17:34:57.000
476,30.11,2021-12-17 17:34:57.250
477,30.11,2021-12-17 17:34:57.500
478,30.11,2021-12-17 17:34:57.750
479,30.13,2021-12-17 17:34:58.000
480,30.13,2021-12-17 17:34:58.250
481,30.13,2021-12-17 17:34:58.500
482,30.13,2021-12-17 17:34:58.750
483,30.13,2021-12-17 17:34:59.000
484,30.13,2021-12-17 17:34:59.250
485,30.13,2021-12-17 17:34:59.500
486,30.13,2021-12-17 17:34:59.750
487,30.11,2021-12-17 17:35:00.000
488,30.11,2021-12-17 17:35:00.250
489,30.11,2021-12-17 17:35:00.500
490,30.11,2021-12-17 17:35:00.750
491,30.11,2021-12-17 17:35:01.000
492,30.11,2021-12-17 17:35:01.250
493,30.11,2021-12-17 17:35:01.500
494,30.11,2021-12-17 17:35:01.750
495,30.11,2021-12-17 17:35:02.000
496,30.11,2021-12-17 17:35:02.250
497,30.11,2021-12-17 17:35:02.500
498,30.11,2021-12-17 17:35:02.750
499,30.13,2021-12-17 17:35:03.000
500,30.13,2021-12-17 17:35:03.250
501,30.13,2021-12-17 17:35:03.500
502,30.13,2021-12-17 17:35:03.750
503,30.11,2021-12-17 17:35:04.000
504,30.11,2021-12-17 17:35:04.250
505,30.11,2021-12-17 17:35:04.500
506,30.11,2021-12-17 17:35:04.750
507,30.11,2021-12-17 17:35:05.000
508,30.11,2021-12-17 17:35:05.250
509,30.11,2021-12-17 17:35:05.500
510,30.11,2021-12-17 17:35:05.750
511,30.11,2021-12-17 17:35:06.000
512,30.11,2021-12-17 17:35:06.250
513,30.11,2021-12-17 17:35:06.500
514,30.11,2021-12-17 17:35:06.750
515,30.13,2021-12-17 17:35:07.000
516,30.13,2021-12-17 17:35:07.250
517,30.13,2021-12-17 17:35:07.500
518,30.13,2021-12-17 17:35:07.750
519,30.13,2021-12-17 17:35:08.000
520,30.13,2021-12-17 17:35:08.250
521,30.13,2021-12-17 17:35:08.500
522,30.13,2021-12-17 17:35:08.750
523,30.13,2021-12-17 17:35:09.000
524,30.13,2021-12-17 17:35:09.250
525,30.13,2021-12-17 17:35:09.500
526,30.13,2021-12-17 17:35:09.750
527,30.13,2021-12-17 17:35:10.000
528,30.13,2021-12-17 17:35:10.250
529,30.13,2021-12-17 17:35:10.500
530,30.13,2021-12-17 17:35:10.750
531,30.11,2021-12-17 17:35:11.000
532,30.11,2021-12-17 17:35:11.250
533,30.11,2021-12-17 17:35:11.500
534,30.11,2021-12-17 17:35:11.750
535,30.11,2021-12-17 17:35:12.000
536,30.11,2021-12-17 17:35:12.250
537,30.11,2021-12-17 17:35:12.500
538,30.11,2021-12-17 17:35:12.750
539,30.13,2021-12-17 17:35:13.000
540,30.13,2021-12-17 17:35:13.250
541,30.13,2021-12-17 17:35:13.500
542,30.13,2021-12-17 17:35:13.750
543,30.13,2021-12-17 17:35:14.000
544,30.13,2021-12-17 17:35:14.250
545,30.13,2021-12-17 17:35:14.500
546,30.13,2021-12-17 17:35:14.750
547,30.15,2021-12-17 17:35:15.000
548,30.15,2021-12-17 17:35:15.250
549,30.15,2021-12-17 17:35:15.500
550,30.15,2021-12-17 17:35:15.750
551,30.13,2021-12-17 17:35:16.000
552,30.13,2021-12-17 17:35:16.250
553,30.13,2021-12-17 17:35:16.500
554,30.13,2021-12-17 17:35:16.750
555,30.15,2021-12-17 17:35:17.000
556,30.15,2021-12-17 17:35:17.250
557,30.15,2021-12-17 17:35:17.500
558,30.15,2021-12-17 17:35:17.750
559,30.11,2021-12-17 17:35:18.000
560,30.11,2021-12-17 17:35:18.250
561,30.11,2021-12-17 17:35:18.500
562,30.11,2021-12-17 17:35:18.750
563,30.13,2021-12-17 17:35:19.000
564,30.13,2021-12-17 17:35:19.250
565,30.13,2021-12-17 17:35:19.500
566,30.13,2021-12-17 17:35:19.750
567,30.13,2021-12-17 17:35:20.000
568,30.13,2021-12-17 17:35:20.250
569,30.13,2021-12-17 17:35:20.500
570,30.13,2021-12-17 17:35:20.750
571,30.13,2021-12-17 17:35:21.000
572,30.13,2021-12-17 17:35:21.250
573,30.13,2021-12-17 17:35:21.500
574,30.13,2021-12-17 17:35:21.750
575,30.13,2021-12-17 17:35:22.000
576,30.13,2021-12-17 17:35:22.250
577,30.13,2021-12-17 17:35:22.500
578,30.13,2021-12-17 17:35:22.750
579,30.17,2021-12-17 17:35:23.000
580,30.17,2021-12-17 17:35:23.250
581,30.17,2021-12-17 17:35:23.500
582,30.17,2021-12-17 17:35:23.750
583,30.17,2021-12-17 17:35:24.000
584,30.17,2021-12-17 17:35:24.250
585,30.17,2021-12-17 17:35:24.500
586,30.17,2021-12-17 17:35:24.750
587,30.15,2021-12-17 17:35:25.000
588,30.15,2021-12-17 17:35:25.250
589,30.15,2021-12-17 17:35:25.500
590,30.15,2021-12-17 17:35:25.750
591,30.15,2021-12-17 17:35:26.000
592,30.15,2021-12-17 17:35:26.250
593,30.15,2021-12-17 17:35:26.500
594,30.15,2021-12-17 17:35:26.750
595,30.17,2021-12-17 17:35:27.000
596,30.17,2021-12-17 17:35:27.250
597,30.17,2021-12-17 17:35:27.500
598,30.17,2021-12-17 17:35:27.750
599,30.17,2021-12-17 17:35:28.000
600,30.17,2021-12-17 17:35:28.250
601,30.17,2021-12-17 17:35:28.500
602,30.17,2021-12-17 17:35:28.750
603,30.17,2021-12-17 17:35:29.000
604,30.17,2021-12-17 17:35:29.250
605,30.17,2021-12-17 17:35:29.500
606,30.17,2021-12-17 17:35:29.750
607,30.17,2021-12-17 17:35:30.000
608,30.17,2021-12-17 17:35:30.250
609,30.17,2021-12-17 17:35:30.500
610,30.17,2021-12-17 17:35:30.750
611,30.17,2021-12-17 17:35:31.000
612,30.17,2021-12-17 17:35:31.250
613,30.17,2021-12-17 17:35:31.500
614,30.17,2021-12-17 17:35:31.750
615,30.17,2021-12-17 17:35:32.000
616,30.17,2021-12-17 17:35:32.250
617,30.17,2021-12-17 17:35:32.500
618,30.17,2021-12-17 17:35:32.750
619,30.15,2021-12-17 17:35:33.000
620,30.15,2021-12-17 17:35:33.250
621,30.15,2021-12-17 17:35:33.500
622,30.15,2021-12-17 17:35:33.750
623,30.17,2021-12-17 17:35:34.000
624,30.17,2021-12-17 17:35:34.250
625,30.17,2021-12-17 17:35:34.500
626,30.17,2021-12-17 17:35:34.750
627,30.19,2021-12-17 17:35:35.000
628,30.19,2021-12-17 17:35:35.250
629,30.19,2021-12-17 17:35:35.500
630,30.19,2021-12-17 17:35:35.750
631,30.17,2021-12-17 17:35:36.000
632,30.17,2021-12-17 17:35:36.250
633,30.17,2021-12-17 17:35:36.500
634,30.17,2021-12-17 17:35:36.750
635,30.17,2021-12-17 17:35:37.000
636,30.17,2021-12-17 17:35:37.250
637,30.17,2021-12-17 17:35:37.500
638,30.17,2021-12-17 17:35:37.750
639,30.17,2021-12-17 17:35:38.000
640,30.17,2021-12-17 17:35:38.250
641,30.17,2021-12-17 17:35:38.500
642,30.17,2021-12-17 17:35:38.750
643,30.17,2021-12-17 17:35:39.000
644,30.17,2021-12-17 17:35:39.250
645,30.17,2021-12-17 17:35:39.500
646,30.17,2021-12-17 17:35:39.750
647,30.19,2021-12-17 17:35:40.000
648,30.19,2021-12-17 17:35:40.250
649,30.19,2021-12-17 17:35:40.500
650,30.19,2021-12-17 17:35:40.750
651,30.21,2021-12-17 17:35:41.000
652,30.21,2021-12-17 17:35:41.250
653,30.21,2021-12-17 17:35:41.500
654,30.21,2021-12-17 17:35:41.750
655,30.19,2021-12-17 17:35:42.000
656,30.19,2021-12-17 17:35:42.250
657,30.19,2021-12-17 17:35:42.500
658,30.19,2021-12-17 17:35:42.750
659,30.19,2021-12-17 17:35:43.000
660,30.19,2021-12-17 17:35:43.250
661,30.19,2021-12-17 17:35:43.500
662,30.19,2021-12-17 17:35:43.750
663,30.19,2021-12-17 17:35:44.000
664,30.19,2021-12-17 17:35:44.250
