,EDA,time
88,0.319051,2021-12-17 17:39:20.250
89,0.315207,2021-12-17 17:39:20.500
90,0.316489,2021-12-17 17:39:20.750
91,0.319051,2021-12-17 17:39:21.000
92,0.31777,2021-12-17 17:39:21.250
93,0.31777,2021-12-17 17:39:21.500
94,0.319051,2021-12-17 17:39:21.750
95,0.315207,2021-12-17 17:39:22.000
96,0.316489,2021-12-17 17:39:22.250
97,0.319051,2021-12-17 17:39:22.500
98,0.316489,2021-12-17 17:39:22.750
99,0.31777,2021-12-17 17:39:23.000
100,0.320333,2021-12-17 17:39:23.250
101,0.31777,2021-12-17 17:39:23.500
102,0.31777,2021-12-17 17:39:23.750
103,0.31777,2021-12-17 17:39:24.000
104,0.315207,2021-12-17 17:39:24.250
105,0.316489,2021-12-17 17:39:24.500
106,0.316489,2021-12-17 17:39:24.750
107,0.315207,2021-12-17 17:39:25.000
108,0.316489,2021-12-17 17:39:25.250
109,0.31777,2021-12-17 17:39:25.500
110,0.313926,2021-12-17 17:39:25.750
111,0.316489,2021-12-17 17:39:26.000
112,0.313926,2021-12-17 17:39:26.250
113,0.313926,2021-12-17 17:39:26.500
114,0.313926,2021-12-17 17:39:26.750
115,0.313926,2021-12-17 17:39:27.000
116,0.313926,2021-12-17 17:39:27.250
117,0.312645,2021-12-17 17:39:27.500
118,0.312645,2021-12-17 17:39:27.750
119,0.311363,2021-12-17 17:39:28.000
120,0.312645,2021-12-17 17:39:28.250
121,0.313926,2021-12-17 17:39:28.500
122,0.311363,2021-12-17 17:39:28.750
123,0.311363,2021-12-17 17:39:29.000
124,0.311363,2021-12-17 17:39:29.250
125,0.311363,2021-12-17 17:39:29.500
126,0.311363,2021-12-17 17:39:29.750
127,0.311363,2021-12-17 17:39:30.000
128,0.310082,2021-12-17 17:39:30.250
129,0.308801,2021-12-17 17:39:30.500
130,0.310082,2021-12-17 17:39:30.750
131,0.310082,2021-12-17 17:39:31.000
132,0.310082,2021-12-17 17:39:31.250
133,0.308801,2021-12-17 17:39:31.500
134,0.308801,2021-12-17 17:39:31.750
135,0.310082,2021-12-17 17:39:32.000
136,0.310082,2021-12-17 17:39:32.250
137,0.313926,2021-12-17 17:39:32.500
138,0.319051,2021-12-17 17:39:32.750
139,0.322895,2021-12-17 17:39:33.000
140,0.316489,2021-12-17 17:39:33.250
141,0.312645,2021-12-17 17:39:33.500
142,0.311363,2021-12-17 17:39:33.750
143,0.315207,2021-12-17 17:39:34.000
144,0.315207,2021-12-17 17:39:34.250
145,0.312645,2021-12-17 17:39:34.500
146,0.313926,2021-12-17 17:39:34.750
147,0.316489,2021-12-17 17:39:35.000
148,0.312645,2021-12-17 17:39:35.250
149,0.315207,2021-12-17 17:39:35.500
150,0.316489,2021-12-17 17:39:35.750
151,0.312645,2021-12-17 17:39:36.000
152,0.315207,2021-12-17 17:39:36.250
153,0.316489,2021-12-17 17:39:36.500
154,0.312645,2021-12-17 17:39:36.750
155,0.315207,2021-12-17 17:39:37.000
156,0.315207,2021-12-17 17:39:37.250
157,0.307519,2021-12-17 17:39:37.500
158,0.311363,2021-12-17 17:39:37.750
159,0.315207,2021-12-17 17:39:38.000
160,0.312645,2021-12-17 17:39:38.250
161,0.308801,2021-12-17 17:39:38.500
162,0.307519,2021-12-17 17:39:38.750
163,0.295987,2021-12-17 17:39:39.000
164,0.287018,2021-12-17 17:39:39.250
165,0.290862,2021-12-17 17:39:39.500
166,0.303675,2021-12-17 17:39:39.750
167,0.302394,2021-12-17 17:39:40.000
168,0.303675,2021-12-17 17:39:40.250
169,0.301113,2021-12-17 17:39:40.500
170,0.299831,2021-12-17 17:39:40.750
171,0.299831,2021-12-17 17:39:41.000
172,0.299831,2021-12-17 17:39:41.250
173,0.29855,2021-12-17 17:39:41.500
174,0.301113,2021-12-17 17:39:41.750
175,0.29855,2021-12-17 17:39:42.000
176,0.29855,2021-12-17 17:39:42.250
177,0.303675,2021-12-17 17:39:42.500
178,0.308801,2021-12-17 17:39:42.750
179,0.302394,2021-12-17 17:39:43.000
180,0.303675,2021-12-17 17:39:43.250
181,0.299831,2021-12-17 17:39:43.500
182,0.301113,2021-12-17 17:39:43.750
183,0.301113,2021-12-17 17:39:44.000
184,0.29855,2021-12-17 17:39:44.250
185,0.299831,2021-12-17 17:39:44.500
186,0.302394,2021-12-17 17:39:44.750
187,0.308801,2021-12-17 17:39:45.000
188,0.299831,2021-12-17 17:39:45.250
189,0.299831,2021-12-17 17:39:45.500
190,0.29855,2021-12-17 17:39:45.750
191,0.297269,2021-12-17 17:39:46.000
192,0.297269,2021-12-17 17:39:46.250
193,0.297269,2021-12-17 17:39:46.500
194,0.29855,2021-12-17 17:39:46.750
195,0.297269,2021-12-17 17:39:47.000
196,0.297269,2021-12-17 17:39:47.250
197,0.301113,2021-12-17 17:39:47.500
198,0.302394,2021-12-17 17:39:47.750
199,0.304957,2021-12-17 17:39:48.000
200,0.315207,2021-12-17 17:39:48.250
201,0.321614,2021-12-17 17:39:48.500
202,0.325458,2021-12-17 17:39:48.750
203,0.328021,2021-12-17 17:39:49.000
204,0.331865,2021-12-17 17:39:49.250
205,0.331865,2021-12-17 17:39:49.500
206,0.331865,2021-12-17 17:39:49.750
207,0.333146,2021-12-17 17:39:50.000
208,0.331865,2021-12-17 17:39:50.250
209,0.330583,2021-12-17 17:39:50.500
210,0.328021,2021-12-17 17:39:50.750
211,0.326739,2021-12-17 17:39:51.000
212,0.328021,2021-12-17 17:39:51.250
213,0.329302,2021-12-17 17:39:51.500
214,0.333146,2021-12-17 17:39:51.750
215,0.334427,2021-12-17 17:39:52.000
216,0.33699,2021-12-17 17:39:52.250
217,0.335709,2021-12-17 17:39:52.500
218,0.33699,2021-12-17 17:39:52.750
219,0.339553,2021-12-17 17:39:53.000
220,0.340834,2021-12-17 17:39:53.250
221,0.339553,2021-12-17 17:39:53.500
222,0.340834,2021-12-17 17:39:53.750
223,0.340834,2021-12-17 17:39:54.000
224,0.342115,2021-12-17 17:39:54.250
225,0.343397,2021-12-17 17:39:54.500
226,0.342115,2021-12-17 17:39:54.750
227,0.344678,2021-12-17 17:39:55.000
228,0.342115,2021-12-17 17:39:55.250
229,0.342115,2021-12-17 17:39:55.500
230,0.340834,2021-12-17 17:39:55.750
231,0.340834,2021-12-17 17:39:56.000
232,0.339553,2021-12-17 17:39:56.250
233,0.339553,2021-12-17 17:39:56.500
234,0.340834,2021-12-17 17:39:56.750
235,0.340834,2021-12-17 17:39:57.000
236,0.342115,2021-12-17 17:39:57.250
237,0.343397,2021-12-17 17:39:57.500
238,0.353647,2021-12-17 17:39:57.750
239,0.357491,2021-12-17 17:39:58.000
240,0.349803,2021-12-17 17:39:58.250
241,0.358773,2021-12-17 17:39:58.500
242,0.369023,2021-12-17 17:39:58.750
243,0.369023,2021-12-17 17:39:59.000
244,0.367742,2021-12-17 17:39:59.250
245,0.367742,2021-12-17 17:39:59.500
246,0.366461,2021-12-17 17:39:59.750
247,0.369023,2021-12-17 17:40:00.000
248,0.369023,2021-12-17 17:40:00.250
249,0.370305,2021-12-17 17:40:00.500
250,0.371586,2021-12-17 17:40:00.750
251,0.374149,2021-12-17 17:40:01.000
252,0.379274,2021-12-17 17:40:01.250
253,0.380555,2021-12-17 17:40:01.500
254,0.383118,2021-12-17 17:40:01.750
255,0.383118,2021-12-17 17:40:02.000
256,0.383118,2021-12-17 17:40:02.250
257,0.384399,2021-12-17 17:40:02.500
258,0.384399,2021-12-17 17:40:02.750
259,0.383118,2021-12-17 17:40:03.000
260,0.384399,2021-12-17 17:40:03.250
261,0.381837,2021-12-17 17:40:03.500
262,0.381837,2021-12-17 17:40:03.750
263,0.384399,2021-12-17 17:40:04.000
264,0.381837,2021-12-17 17:40:04.250
265,0.380555,2021-12-17 17:40:04.500
266,0.381837,2021-12-17 17:40:04.750
267,0.381837,2021-12-17 17:40:05.000
268,0.381837,2021-12-17 17:40:05.250
269,0.383118,2021-12-17 17:40:05.500
270,0.383118,2021-12-17 17:40:05.750
271,0.384399,2021-12-17 17:40:06.000
272,0.362617,2021-12-17 17:40:06.250
273,0.362617,2021-12-17 17:40:06.500
274,0.367742,2021-12-17 17:40:06.750
275,0.369023,2021-12-17 17:40:07.000
276,0.363898,2021-12-17 17:40:07.250
277,0.360054,2021-12-17 17:40:07.500
278,0.360054,2021-12-17 17:40:07.750
279,0.338271,2021-12-17 17:40:08.000
280,0.338271,2021-12-17 17:40:08.250
281,0.338271,2021-12-17 17:40:08.500
282,0.33699,2021-12-17 17:40:08.750
283,0.345959,2021-12-17 17:40:09.000
284,0.347241,2021-12-17 17:40:09.250
285,0.348522,2021-12-17 17:40:09.500
286,0.348522,2021-12-17 17:40:09.750
287,0.354929,2021-12-17 17:40:10.000
288,0.353647,2021-12-17 17:40:10.250
289,0.358773,2021-12-17 17:40:10.500
290,0.360054,2021-12-17 17:40:10.750
291,0.360054,2021-12-17 17:40:11.000
292,0.360054,2021-12-17 17:40:11.250
293,0.360054,2021-12-17 17:40:11.500
294,0.358773,2021-12-17 17:40:11.750
295,0.358773,2021-12-17 17:40:12.000
296,0.360054,2021-12-17 17:40:12.250
297,0.357491,2021-12-17 17:40:12.500
298,0.357491,2021-12-17 17:40:12.750
299,0.362617,2021-12-17 17:40:13.000
300,0.362617,2021-12-17 17:40:13.250
301,0.361335,2021-12-17 17:40:13.500
302,0.362617,2021-12-17 17:40:13.750
303,0.362617,2021-12-17 17:40:14.000
304,0.360054,2021-12-17 17:40:14.250
305,0.354929,2021-12-17 17:40:14.500
306,0.352366,2021-12-17 17:40:14.750
307,0.354929,2021-12-17 17:40:15.000
308,0.349803,2021-12-17 17:40:15.250
309,0.351085,2021-12-17 17:40:15.500
310,0.37543,2021-12-17 17:40:15.750
311,0.371586,2021-12-17 17:40:16.000
312,0.370305,2021-12-17 17:40:16.250
313,0.376711,2021-12-17 17:40:16.500
314,0.383118,2021-12-17 17:40:16.750
315,0.384399,2021-12-17 17:40:17.000
316,0.385681,2021-12-17 17:40:17.250
317,0.385681,2021-12-17 17:40:17.500
318,0.349803,2021-12-17 17:40:17.750
319,0.340834,2021-12-17 17:40:18.000
320,0.335709,2021-12-17 17:40:18.250
321,0.331865,2021-12-17 17:40:18.500
322,0.333146,2021-12-17 17:40:18.750
323,0.333146,2021-12-17 17:40:19.000
324,0.333146,2021-12-17 17:40:19.250
325,0.33699,2021-12-17 17:40:19.500
326,0.334427,2021-12-17 17:40:19.750
327,0.338271,2021-12-17 17:40:20.000
328,0.339553,2021-12-17 17:40:20.250
329,0.366461,2021-12-17 17:40:20.500
330,0.366461,2021-12-17 17:40:20.750
331,0.369023,2021-12-17 17:40:21.000
332,0.367742,2021-12-17 17:40:21.250
333,0.367742,2021-12-17 17:40:21.500
334,0.363898,2021-12-17 17:40:21.750
335,0.365179,2021-12-17 17:40:22.000
336,0.366461,2021-12-17 17:40:22.250
337,0.367742,2021-12-17 17:40:22.500
338,0.367742,2021-12-17 17:40:22.750
339,0.370305,2021-12-17 17:40:23.000
340,0.369023,2021-12-17 17:40:23.250
341,0.367742,2021-12-17 17:40:23.500
342,0.370305,2021-12-17 17:40:23.750
343,0.370305,2021-12-17 17:40:24.000
344,0.370305,2021-12-17 17:40:24.250
345,0.371586,2021-12-17 17:40:24.500
346,0.372867,2021-12-17 17:40:24.750
347,0.370305,2021-12-17 17:40:25.000
348,0.369023,2021-12-17 17:40:25.250
349,0.367742,2021-12-17 17:40:25.500
350,0.366461,2021-12-17 17:40:25.750
351,0.377993,2021-12-17 17:40:26.000
352,0.377993,2021-12-17 17:40:26.250
353,0.376711,2021-12-17 17:40:26.500
354,0.376711,2021-12-17 17:40:26.750
355,0.377993,2021-12-17 17:40:27.000
356,0.376711,2021-12-17 17:40:27.250
357,0.376711,2021-12-17 17:40:27.500
358,0.366461,2021-12-17 17:40:27.750
359,0.363898,2021-12-17 17:40:28.000
360,0.362617,2021-12-17 17:40:28.250
361,0.362617,2021-12-17 17:40:28.500
362,0.363898,2021-12-17 17:40:28.750
363,0.363898,2021-12-17 17:40:29.000
364,0.361335,2021-12-17 17:40:29.250
365,0.361335,2021-12-17 17:40:29.500
366,0.363898,2021-12-17 17:40:29.750
367,0.361335,2021-12-17 17:40:30.000
368,0.361335,2021-12-17 17:40:30.250
369,0.366461,2021-12-17 17:40:30.500
370,0.362617,2021-12-17 17:40:30.750
371,0.367742,2021-12-17 17:40:31.000
372,0.369023,2021-12-17 17:40:31.250
373,0.365179,2021-12-17 17:40:31.500
374,0.369023,2021-12-17 17:40:31.750
375,0.362617,2021-12-17 17:40:32.000
376,0.334427,2021-12-17 17:40:32.250
377,0.328021,2021-12-17 17:40:32.500
378,0.330583,2021-12-17 17:40:32.750
379,0.329302,2021-12-17 17:40:33.000
380,0.330583,2021-12-17 17:40:33.250
381,0.361335,2021-12-17 17:40:33.500
382,0.362617,2021-12-17 17:40:33.750
383,0.340834,2021-12-17 17:40:34.000
384,0.330583,2021-12-17 17:40:34.250
385,0.353647,2021-12-17 17:40:34.500
386,0.360054,2021-12-17 17:40:34.750
387,0.370305,2021-12-17 17:40:35.000
388,0.371586,2021-12-17 17:40:35.250
389,0.369023,2021-12-17 17:40:35.500
390,0.357491,2021-12-17 17:40:35.750
391,0.360054,2021-12-17 17:40:36.000
392,0.358773,2021-12-17 17:40:36.250
393,0.360054,2021-12-17 17:40:36.500
394,0.360054,2021-12-17 17:40:36.750
395,0.360054,2021-12-17 17:40:37.000
396,0.360054,2021-12-17 17:40:37.250
397,0.358773,2021-12-17 17:40:37.500
398,0.358773,2021-12-17 17:40:37.750
399,0.358773,2021-12-17 17:40:38.000
400,0.358773,2021-12-17 17:40:38.250
401,0.357491,2021-12-17 17:40:38.500
402,0.358773,2021-12-17 17:40:38.750
403,0.358773,2021-12-17 17:40:39.000
404,0.357491,2021-12-17 17:40:39.250
405,0.360054,2021-12-17 17:40:39.500
406,0.360054,2021-12-17 17:40:39.750
407,0.365179,2021-12-17 17:40:40.000
408,0.358773,2021-12-17 17:40:40.250
409,0.357491,2021-12-17 17:40:40.500
410,0.360054,2021-12-17 17:40:40.750
411,0.358773,2021-12-17 17:40:41.000
412,0.358773,2021-12-17 17:40:41.250
413,0.363898,2021-12-17 17:40:41.500
414,0.361335,2021-12-17 17:40:41.750
415,0.363898,2021-12-17 17:40:42.000
416,0.358773,2021-12-17 17:40:42.250
417,0.358773,2021-12-17 17:40:42.500
418,0.358773,2021-12-17 17:40:42.750
419,0.35621,2021-12-17 17:40:43.000
420,0.353647,2021-12-17 17:40:43.250
421,0.354929,2021-12-17 17:40:43.500
422,0.354929,2021-12-17 17:40:43.750
423,0.354929,2021-12-17 17:40:44.000
424,0.354929,2021-12-17 17:40:44.250
425,0.35621,2021-12-17 17:40:44.500
426,0.354929,2021-12-17 17:40:44.750
427,0.354929,2021-12-17 17:40:45.000
428,0.358773,2021-12-17 17:40:45.250
429,0.35621,2021-12-17 17:40:45.500
430,0.357491,2021-12-17 17:40:45.750
431,0.358773,2021-12-17 17:40:46.000
432,0.358773,2021-12-17 17:40:46.250
433,0.358773,2021-12-17 17:40:46.500
434,0.360054,2021-12-17 17:40:46.750
435,0.360054,2021-12-17 17:40:47.000
436,0.360054,2021-12-17 17:40:47.250
437,0.360054,2021-12-17 17:40:47.500
438,0.357491,2021-12-17 17:40:47.750
439,0.358773,2021-12-17 17:40:48.000
440,0.357491,2021-12-17 17:40:48.250
441,0.357491,2021-12-17 17:40:48.500
442,0.357491,2021-12-17 17:40:48.750
443,0.358773,2021-12-17 17:40:49.000
444,0.358773,2021-12-17 17:40:49.250
445,0.360054,2021-12-17 17:40:49.500
446,0.360054,2021-12-17 17:40:49.750
447,0.358773,2021-12-17 17:40:50.000
448,0.360054,2021-12-17 17:40:50.250
449,0.361335,2021-12-17 17:40:50.500
450,0.360054,2021-12-17 17:40:50.750
451,0.361335,2021-12-17 17:40:51.000
452,0.362617,2021-12-17 17:40:51.250
453,0.361335,2021-12-17 17:40:51.500
454,0.361335,2021-12-17 17:40:51.750
455,0.361335,2021-12-17 17:40:52.000
456,0.362617,2021-12-17 17:40:52.250
457,0.363898,2021-12-17 17:40:52.500
458,0.367742,2021-12-17 17:40:52.750
459,0.376711,2021-12-17 17:40:53.000
460,0.377993,2021-12-17 17:40:53.250
461,0.379274,2021-12-17 17:40:53.500
462,0.377993,2021-12-17 17:40:53.750
463,0.379274,2021-12-17 17:40:54.000
464,0.376711,2021-12-17 17:40:54.250
465,0.37543,2021-12-17 17:40:54.500
466,0.374149,2021-12-17 17:40:54.750
467,0.37543,2021-12-17 17:40:55.000
468,0.371586,2021-12-17 17:40:55.250
469,0.371586,2021-12-17 17:40:55.500
470,0.370305,2021-12-17 17:40:55.750
471,0.370305,2021-12-17 17:40:56.000
472,0.367742,2021-12-17 17:40:56.250
473,0.362617,2021-12-17 17:40:56.500
474,0.360054,2021-12-17 17:40:56.750
475,0.357491,2021-12-17 17:40:57.000
476,0.357491,2021-12-17 17:40:57.250
477,0.35621,2021-12-17 17:40:57.500
478,0.358773,2021-12-17 17:40:57.750
479,0.357491,2021-12-17 17:40:58.000
480,0.358773,2021-12-17 17:40:58.250
481,0.360054,2021-12-17 17:40:58.500
482,0.35621,2021-12-17 17:40:58.750
483,0.35621,2021-12-17 17:40:59.000
484,0.349803,2021-12-17 17:40:59.250
485,0.351085,2021-12-17 17:40:59.500
486,0.354929,2021-12-17 17:40:59.750
487,0.360054,2021-12-17 17:41:00.000
488,0.360054,2021-12-17 17:41:00.250
489,0.354929,2021-12-17 17:41:00.500
490,0.354929,2021-12-17 17:41:00.750
491,0.352366,2021-12-17 17:41:01.000
492,0.357491,2021-12-17 17:41:01.250
493,0.361335,2021-12-17 17:41:01.500
494,0.362617,2021-12-17 17:41:01.750
495,0.369023,2021-12-17 17:41:02.000
496,0.362617,2021-12-17 17:41:02.250
497,0.360054,2021-12-17 17:41:02.500
498,0.361335,2021-12-17 17:41:02.750
499,0.361335,2021-12-17 17:41:03.000
500,0.360054,2021-12-17 17:41:03.250
501,0.361335,2021-12-17 17:41:03.500
502,0.362617,2021-12-17 17:41:03.750
503,0.361335,2021-12-17 17:41:04.000
504,0.363898,2021-12-17 17:41:04.250
505,0.362617,2021-12-17 17:41:04.500
506,0.363898,2021-12-17 17:41:04.750
507,0.363898,2021-12-17 17:41:05.000
508,0.362617,2021-12-17 17:41:05.250
509,0.361335,2021-12-17 17:41:05.500
510,0.361335,2021-12-17 17:41:05.750
511,0.362617,2021-12-17 17:41:06.000
512,0.362617,2021-12-17 17:41:06.250
513,0.362617,2021-12-17 17:41:06.500
514,0.365179,2021-12-17 17:41:06.750
515,0.365179,2021-12-17 17:41:07.000
516,0.367742,2021-12-17 17:41:07.250
517,0.365179,2021-12-17 17:41:07.500
518,0.366461,2021-12-17 17:41:07.750
519,0.366461,2021-12-17 17:41:08.000
520,0.366461,2021-12-17 17:41:08.250
521,0.365179,2021-12-17 17:41:08.500
522,0.365179,2021-12-17 17:41:08.750
523,0.363898,2021-12-17 17:41:09.000
524,0.362617,2021-12-17 17:41:09.250
525,0.361335,2021-12-17 17:41:09.500
526,0.361335,2021-12-17 17:41:09.750
527,0.361335,2021-12-17 17:41:10.000
528,0.360054,2021-12-17 17:41:10.250
529,0.357491,2021-12-17 17:41:10.500
530,0.363898,2021-12-17 17:41:10.750
531,0.362617,2021-12-17 17:41:11.000
532,0.361335,2021-12-17 17:41:11.250
533,0.363898,2021-12-17 17:41:11.500
534,0.367742,2021-12-17 17:41:11.750
535,0.367742,2021-12-17 17:41:12.000
536,0.369023,2021-12-17 17:41:12.250
537,0.371586,2021-12-17 17:41:12.500
538,0.372867,2021-12-17 17:41:12.750
539,0.374149,2021-12-17 17:41:13.000
540,0.371586,2021-12-17 17:41:13.250
541,0.370305,2021-12-17 17:41:13.500
542,0.370305,2021-12-17 17:41:13.750
543,0.369023,2021-12-17 17:41:14.000
544,0.367742,2021-12-17 17:41:14.250
545,0.366461,2021-12-17 17:41:14.500
546,0.366461,2021-12-17 17:41:14.750
547,0.366461,2021-12-17 17:41:15.000
548,0.363898,2021-12-17 17:41:15.250
549,0.365179,2021-12-17 17:41:15.500
550,0.363898,2021-12-17 17:41:15.750
551,0.365179,2021-12-17 17:41:16.000
552,0.365179,2021-12-17 17:41:16.250
553,0.363898,2021-12-17 17:41:16.500
554,0.363898,2021-12-17 17:41:16.750
555,0.363898,2021-12-17 17:41:17.000
556,0.363898,2021-12-17 17:41:17.250
557,0.362617,2021-12-17 17:41:17.500
558,0.362617,2021-12-17 17:41:17.750
559,0.362617,2021-12-17 17:41:18.000
560,0.362617,2021-12-17 17:41:18.250
561,0.362617,2021-12-17 17:41:18.500
562,0.362617,2021-12-17 17:41:18.750
563,0.361335,2021-12-17 17:41:19.000
564,0.363898,2021-12-17 17:41:19.250
565,0.362617,2021-12-17 17:41:19.500
566,0.365179,2021-12-17 17:41:19.750
567,0.365179,2021-12-17 17:41:20.000
568,0.366461,2021-12-17 17:41:20.250
569,0.372867,2021-12-17 17:41:20.500
570,0.372867,2021-12-17 17:41:20.750
571,0.37543,2021-12-17 17:41:21.000
572,0.377993,2021-12-17 17:41:21.250
573,0.376711,2021-12-17 17:41:21.500
574,0.376711,2021-12-17 17:41:21.750
575,0.377993,2021-12-17 17:41:22.000
576,0.37543,2021-12-17 17:41:22.250
577,0.376711,2021-12-17 17:41:22.500
578,0.377993,2021-12-17 17:41:22.750
579,0.377993,2021-12-17 17:41:23.000
580,0.383118,2021-12-17 17:41:23.250
581,0.388243,2021-12-17 17:41:23.500
582,0.390806,2021-12-17 17:41:23.750
583,0.393369,2021-12-17 17:41:24.000
584,0.39465,2021-12-17 17:41:24.250
585,0.395931,2021-12-17 17:41:24.500
586,0.395931,2021-12-17 17:41:24.750
587,0.395931,2021-12-17 17:41:25.000
588,0.393369,2021-12-17 17:41:25.250
589,0.389525,2021-12-17 17:41:25.500
590,0.389525,2021-12-17 17:41:25.750
591,0.389525,2021-12-17 17:41:26.000
592,0.389525,2021-12-17 17:41:26.250
593,0.388243,2021-12-17 17:41:26.500
594,0.390806,2021-12-17 17:41:26.750
595,0.398494,2021-12-17 17:41:27.000
596,0.408745,2021-12-17 17:41:27.250
597,0.411307,2021-12-17 17:41:27.500
598,0.412589,2021-12-17 17:41:27.750
599,0.412589,2021-12-17 17:41:28.000
600,0.411307,2021-12-17 17:41:28.250
601,0.416433,2021-12-17 17:41:28.500
602,0.416433,2021-12-17 17:41:28.750
603,0.420277,2021-12-17 17:41:29.000
604,0.421558,2021-12-17 17:41:29.250
605,0.418995,2021-12-17 17:41:29.500
606,0.421558,2021-12-17 17:41:29.750
607,0.427965,2021-12-17 17:41:30.000
608,0.430527,2021-12-17 17:41:30.250
609,0.429246,2021-12-17 17:41:30.500
610,0.430527,2021-12-17 17:41:30.750
611,0.427965,2021-12-17 17:41:31.000
612,0.424121,2021-12-17 17:41:31.250
613,0.426683,2021-12-17 17:41:31.500
614,0.424121,2021-12-17 17:41:31.750
615,0.417714,2021-12-17 17:41:32.000
616,0.417714,2021-12-17 17:41:32.250
617,0.416433,2021-12-17 17:41:32.500
618,0.422839,2021-12-17 17:41:32.750
619,0.425402,2021-12-17 17:41:33.000
620,0.417714,2021-12-17 17:41:33.250
621,0.418995,2021-12-17 17:41:33.500
622,0.417714,2021-12-17 17:41:33.750
623,0.418995,2021-12-17 17:41:34.000
624,0.417714,2021-12-17 17:41:34.250
625,0.417714,2021-12-17 17:41:34.500
626,0.415151,2021-12-17 17:41:34.750
627,0.417714,2021-12-17 17:41:35.000
628,0.408745,2021-12-17 17:41:35.250
629,0.408745,2021-12-17 17:41:35.500
630,0.407463,2021-12-17 17:41:35.750
631,0.408745,2021-12-17 17:41:36.000
632,0.407463,2021-12-17 17:41:36.250
633,0.406182,2021-12-17 17:41:36.500
634,0.404901,2021-12-17 17:41:36.750
