Time;HR;BR;Posture;Activity
09:35:28.430;111;25.1;11;0.04
09:35:29.430;113;25.6;13;0.04
09:35:30.430;111;25.6;14;0.10
09:35:31.430;110;26.1;12;0.04
09:35:32.430;108;26.1;11;0.02
09:35:33.430;104;26.4;10;0.03
09:35:34.430;99;26.4;10;0.02
09:35:35.430;97;26.5;8;0.02
09:35:36.430;97;26.5;8;0.02
09:35:37.430;101;26.3;10;0.03
09:35:38.430;106;26.3;12;0.10
09:35:39.430;110;26.0;12;0.15
09:35:40.430;112;26.0;15;0.16
09:35:41.430;112;25.8;18;0.10
09:35:42.430;108;25.8;22;0.09
09:35:43.430;103;25.1;25;0.08
09:35:44.430;98;25.1;26;0.05
09:35:45.430;93;24.4;22;0.14
09:35:46.430;93;24.4;19;0.12
09:35:47.430;97;23.7;17;0.08
09:35:48.430;104;23.7;15;0.07
09:35:49.430;107;23.5;13;0.12
09:35:50.430;110;23.5;16;0.20
09:35:51.430;111;23.2;17;0.10
09:35:52.430;107;23.2;15;0.05
09:35:53.430;102;22.7;15;0.03
09:35:54.430;97;22.7;14;0.03
09:35:55.430;92;22.2;14;0.02
09:35:56.430;93;22.2;15;0.04
09:35:57.430;99;21.8;15;0.05
09:35:58.430;105;21.8;13;0.08
09:35:59.430;107;21.4;14;0.05
09:36:00.430;105;21.4;15;0.02
09:36:01.430;105;21.1;15;0.02
09:36:02.430;108;21.1;15;0.01
09:36:03.430;109;21.1;15;0.01
09:36:04.430;110;21.1;15;0.02
09:36:05.430;111;21.1;15;0.01
09:36:06.430;110;21.1;15;0.01
09:36:07.430;108;21.1;15;0.01
09:36:08.430;109;21.1;15;0.01
09:36:09.430;112;21.1;14;0.03
09:36:10.430;114;21.1;14;0.02
09:36:11.430;116;21.1;14;0.02
09:36:12.430;115;21.1;14;0.01
09:36:13.430;113;21.4;15;0.01
09:36:14.430;108;21.4;15;0.01
09:36:15.430;106;21.9;15;0.01
09:36:16.430;108;21.9;15;0.01
09:36:17.430;108;22.7;15;0.01
09:36:18.430;106;22.7;15;0.01
09:36:19.430;102;23.2;15;0.01
09:36:20.430;101;23.2;15;0.02
09:36:21.430;105;23.5;15;0.01
09:36:22.430;109;23.5;15;0.01
09:36:23.430;107;23.9;15;0.01
09:36:24.430;105;23.9;15;0.01
09:36:25.430;102;24.2;15;0.01
09:36:26.430;97;24.2;15;0.01
09:36:27.430;96;24.5;15;0.01
09:36:28.430;97;24.5;15;0.01
09:36:29.430;100;24.7;15;0.01
09:36:30.430;106;24.7;15;0.01
09:36:31.430;112;24.7;15;0.01
09:36:32.430;116;24.7;15;0.01
09:36:33.430;113;24.6;15;0.01
09:36:34.430;110;24.6;15;0.01
09:36:35.430;105;24.2;15;0.01
09:36:36.430;103;24.2;15;0.01
09:36:37.430;105;23.6;15;0.01
09:36:38.430;106;23.6;15;0.01
09:36:39.430;107;23.1;15;0.01
09:36:40.430;105;23.1;15;0.01
09:36:41.430;103;22.6;15;0.01
09:36:42.430;102;22.6;15;0.01
09:36:43.430;99;21.8;15;0.01
09:36:44.430;98;21.8;14;0.01
09:36:45.430;99;21.4;15;0.01
09:36:46.430;104;21.4;15;0.01
09:36:47.430;110;21.1;15;0.02
09:36:48.430;115;21.1;17;0.03
09:36:49.430;119;20.5;17;0.01
09:36:50.430;116;20.5;16;0.02
09:36:51.430;112;20.0;15;0.01
09:36:52.430;108;20.0;15;0.01
09:36:53.430;105;19.2;16;0.10
09:36:54.430;98;19.2;15;0.21
09:36:55.430;96;18.5;16;0.18
09:36:56.430;99;18.5;17;0.09
09:36:57.430;101;17.8;12;0.12
09:36:58.430;103;17.8;13;0.11
09:36:59.430;105;17.2;13;0.10
09:37:00.430;108;17.2;10;0.16
09:37:01.430;111;16.7;8;0.17
09:37:02.430;114;16.7;11;0.21
09:37:03.430;115;16.5;12;0.23
09:37:04.430;115;16.5;15;0.31
09:37:05.430;113;16.4;16;0.26
09:37:06.430;112;16.4;17;0.26
09:37:07.430;110;16.3;16;0.24
09:37:08.430;107;16.3;17;0.19
09:37:09.430;105;16.1;18;0.19
09:37:10.430;105;16.1;17;0.22
09:37:11.430;106;15.9;18;0.15
09:37:12.430;106;15.9;26;0.21
09:37:13.430;106;15.8;32;0.22
09:37:14.430;108;15.8;49;0.49
09:37:15.430;108;15.6;59;0.32
09:37:16.430;107;15.6;50;0.31
09:37:17.430;107;15.5;41;0.25
09:37:18.430;107;15.5;35;0.18
09:37:19.430;109;15.4;32;0.18
09:37:20.430;112;15.4;33;0.07
09:37:21.430;116;15.4;31;0.07
09:37:22.430;118;15.4;29;0.05
09:37:23.430;120;15.4;29;0.03
09:37:24.430;120;15.4;29;0.02
09:37:25.430;122;15.5;27;0.08
09:37:26.430;123;15.5;24;0.08
09:37:27.430;125;13.9;22;0.06
09:37:28.430;125;13.9;20;0.05
09:37:29.430;124;12.6;18;0.08
09:37:30.430;123;12.6;19;0.15
09:37:31.430;123;11.6;18;0.12
09:37:32.430;119;11.6;17;0.06
09:37:33.430;115;10.7;15;0.05
09:37:34.430;109;10.7;14;0.08
09:37:35.430;105;10.3;17;0.16
09:37:36.430;103;10.3;18;0.20
09:37:37.430;106;9.9;19;0.23
09:37:38.430;107;9.9;18;0.22
09:37:39.430;104;9.8;19;0.24
09:37:40.430;100;9.8;18;0.22
09:37:41.430;100;10.0;18;0.20
09:37:42.430;100;10.0;18;0.21
09:37:43.430;101;10.5;18;0.20
09:37:44.430;103;10.5;17;0.19
09:37:45.430;104;11.2;16;0.16
09:37:46.430;103;11.2;18;0.17
09:37:47.430;102;11.9;19;0.18
09:37:48.430;104;11.9;18;0.16
09:37:49.430;106;13.1;18;0.12
09:37:50.430;106;13.1;17;0.13
09:37:51.430;106;14.2;18;0.12
09:37:52.430;106;14.2;18;0.13
09:37:53.430;109;15.2;18;0.14
09:37:54.430;112;15.2;19;0.12
09:37:55.430;113;16.1;18;0.22
09:37:56.430;112;16.1;17;0.25
09:37:57.430;111;17.1;16;0.27
09:37:58.430;110;17.1;15;0.28
09:37:59.430;108;18.1;15;0.27
09:38:00.430;108;18.1;15;0.29
09:38:01.430;108;19.0;14;0.30
09:38:02.430;108;19.0;12;0.19
09:38:03.430;109;19.8;14;0.18
09:38:04.430;110;19.8;14;0.15
09:38:05.430;110;20.7;16;0.09
09:38:06.430;111;20.7;15;0.18
09:38:07.430;112;21.7;14;0.24
09:38:08.430;112;21.7;13;0.24
09:38:09.430;110;22.6;12;0.24
09:38:10.430;107;22.6;11;0.23
09:38:11.430;108;23.3;12;0.22
09:38:12.430;109;23.3;14;0.25
09:38:13.430;109;21.0;14;0.24
09:38:14.430;108;21.0;15;0.20
09:38:15.430;106;19.2;17;0.16
09:38:16.430;103;19.2;18;0.17
09:38:17.430;104;17.9;17;0.16
09:38:18.430;105;17.9;18;0.14
09:38:19.430;106;17.3;18;0.14
09:38:20.430;107;17.3;17;0.15
09:38:21.430;108;17.1;17;0.14
09:38:22.430;107;17.1;18;0.16
09:38:23.430;105;17.2;18;0.14
09:38:24.430;106;17.2;18;0.17
09:38:25.430;108;17.5;18;0.19
09:38:26.430;107;17.5;17;0.21
09:38:27.430;106;18.2;17;0.19
09:38:28.430;105;18.2;17;0.16
09:38:29.430;103;19.4;18;0.18
09:38:30.430;102;19.4;18;0.19
09:38:31.430;105;21.0;18;0.20
09:38:32.430;108;21.0;19;0.19
09:38:33.430;110;22.8;18;0.20
09:38:34.430;110;22.8;18;0.19
09:38:35.430;109;24.4;17;0.17
09:38:36.430;108;24.4;17;0.15
09:38:37.430;108;25.9;17;0.12
09:38:38.430;109;25.9;18;0.07
09:38:39.430;108;26.9;18;0.02
09:38:40.430;107;26.9;17;0.03
09:38:41.430;107;27.8;16;0.10
09:38:42.430;108;27.8;18;0.16
09:38:43.430;111;28.3;20;0.16
09:38:44.430;115;28.3;18;0.09
09:38:45.430;118;28.5;17;0.05
09:38:46.430;119;28.5;17;0.12
09:38:47.430;118;28.3;17;0.14
09:38:48.430;120;28.3;14;0.19
09:38:49.430;118;27.9;14;0.15
09:38:50.430;113;27.9;16;0.25
09:38:51.430;108;26.9;16;0.22
09:38:52.430;103;26.9;17;0.22
09:38:53.430;99;26.0;18;0.20
09:38:54.430;97;26.0;18;0.21
09:38:55.430;95;25.2;18;0.19
09:38:56.430;94;25.2;19;0.20
09:38:57.430;95;24.5;18;0.26
09:38:58.430;99;24.5;19;0.25
09:38:59.430;105;23.9;19;0.24
09:39:00.430;108;23.9;19;0.24
09:39:01.430;109;23.6;19;0.24
09:39:02.430;108;23.6;19;0.25
09:39:03.430;109;23.3;18;0.24
09:39:04.430;111;23.3;18;0.24
09:39:05.430;111;23.7;17;0.25
09:39:06.430;112;23.7;18;0.26
09:39:07.430;111;24.6;18;0.24
09:39:08.430;111;24.6;17;0.23
09:39:09.430;111;25.7;17;0.24
09:39:10.430;111;25.7;17;0.26
09:39:11.430;110;27.4;17;0.27
09:39:12.430;109;27.4;17;0.27
09:39:13.430;110;28.8;17;0.24
09:39:14.430;111;28.8;17;0.25
09:39:15.430;111;30.1;17;0.25
09:39:16.430;112;30.1;15;0.19
09:39:17.430;114;31.0;14;0.19
09:39:18.430;114;31.0;14;0.21
09:39:19.430;114;31.8;15;0.27
09:39:20.430;116;31.8;16;0.27
09:39:21.430;117;32.2;17;0.26
09:39:22.430;115;32.2;15;0.24
09:39:23.430;114;32.9;15;0.22
09:39:24.430;113;32.9;17;0.22
09:39:25.430;115;33.5;17;0.24
09:39:26.430;117;33.5;17;0.22
09:39:27.430;119;33.8;17;0.24
09:39:28.430;120;33.8;17;0.25
09:39:29.430;121;33.7;16;0.28
09:39:30.430;120;33.7;17;0.24
09:39:31.430;117;33.3;17;0.24
09:39:32.430;113;33.3;17;0.26
09:39:33.430;110;33.3;18;0.25
09:39:34.430;110;33.3;17;0.23
09:39:35.430;108;33.6;17;0.26
09:39:36.430;108;33.6;16;0.23
09:39:37.430;108;33.8;15;0.23
09:39:38.430;110;33.8;17;0.26
09:39:39.430;113;34.3;17;0.26
09:39:40.430;117;34.3;17;0.25
09:39:41.430;119;35.1;16;0.26
09:39:42.430;119;35.1;17;0.25
09:39:43.430;119;36.1;17;0.23
09:39:44.430;119;36.1;18;0.23
09:39:45.430;118;37.0;17;0.29
09:39:46.430;118;37.0;17;0.28
09:39:47.430;116;37.8;18;0.25
09:39:48.430;114;37.8;19;0.25
09:39:49.430;114;38.2;18;0.21
09:39:50.430;115;38.2;17;0.23
09:39:51.430;118;38.6;18;0.23
09:39:52.430;119;38.6;18;0.24
09:39:53.430;120;38.9;18;0.25
09:39:54.430;119;38.9;17;0.23
09:39:55.430;118;38.9;16;0.23
09:39:56.430;119;38.9;16;0.22
09:39:57.430;119;39.2;15;0.25
09:39:58.430;119;39.2;16;0.25
09:39:59.430;120;39.5;16;0.25
09:40:00.430;120;39.5;15;0.24
09:40:01.430;120;39.1;17;0.24
09:40:02.430;119;39.1;17;0.24
09:40:03.430;116;38.5;17;0.17
09:40:04.430;114;38.5;17;0.16
09:40:05.430;114;37.7;15;0.20
09:40:06.430;115;37.7;17;0.05
09:40:07.430;118;37.2;17;0.11
09:40:08.430;120;37.2;21;0.28
09:40:09.430;121;37.1;19;0.38
09:40:10.430;120;37.1;14;0.30
09:40:11.430;118;37.3;14;0.37
09:40:12.430;115;37.3;21;0.28
09:40:13.430;111;37.5;33;0.31
09:40:14.430;111;37.5;35;0.08
09:40:15.430;112;37.7;35;0.07
09:40:16.430;116;37.7;34;0.09
09:40:17.430;119;37.8;38;0.14
09:40:18.430;121;37.8;41;0.13
09:40:19.430;123;37.9;42;0.08
09:40:20.430;124;37.9;29;0.38
09:40:21.430;125;38.0;22;0.33
09:40:22.430;126;38.0;17;0.17
09:40:23.430;126;38.1;12;0.11
09:40:24.430;126;38.1;10;0.08
09:40:25.430;125;38.1;12;0.10
09:40:26.430;122;38.1;12;0.06
09:40:27.430;122;38.0;14;0.06
09:40:28.430;122;38.0;15;0.06
09:40:29.430;118;34.2;13;0.08
09:40:30.430;114;34.2;12;0.12
09:40:31.430;113;31.1;17;0.26
09:40:32.430;111;31.1;24;0.33
09:40:33.430;106;28.9;14;0.34
09:40:34.430;105;28.9;11;0.19
09:40:35.430;106;26.9;10;0.09
09:40:36.430;106;26.9;10;0.12
09:40:37.430;107;25.2;12;0.07
09:40:38.430;111;25.2;12;0.07
09:40:39.430;114;23.6;12;0.04
09:40:40.430;113;23.6;10;0.07
09:40:41.430;110;22.3;8;0.10
09:40:42.430;108;22.3;7;0.12
09:40:43.430;104;21.1;10;0.15
09:40:44.430;100;21.1;13;0.12
09:40:45.430;96;19.3;11;0.12
09:40:46.430;94;19.3;10;0.09
09:40:47.430;93;18.0;10;0.11
09:40:48.430;93;18.0;11;0.06
09:40:49.430;95;16.8;13;0.11
09:40:50.430;98;16.8;11;0.09
09:40:51.430;100;16.6;10;0.16
09:40:52.430;99;16.6;8;0.14
09:40:53.430;96;16.5;7;0.08
09:40:54.430;95;16.5;8;0.09
09:40:55.430;92;16.3;10;0.09
09:40:56.430;90;16.3;10;0.07
09:40:57.430;89;16.5;11;0.04
09:40:58.430;92;16.5;10;0.08
09:40:59.430;96;16.9;10;0.06
09:41:00.430;102;16.9;10;0.07
09:41:01.430;105;17.9;10;0.06
09:41:02.430;103;17.9;11;0.05
09:41:03.430;101;18.8;12;0.03
09:41:04.430;104;18.8;8;0.10
09:41:05.430;108;19.3;7;0.07
09:41:06.430;108;19.3;5;0.07
09:41:07.430;102;19.5;8;0.09
09:41:08.430;98;19.5;10;0.10
09:41:09.430;94;20.3;24;0.40
09:41:10.430;88;20.3;33;0.24
09:41:11.430;86;20.6;37;0.12
09:41:12.430;87;20.6;40;0.07
09:41:13.430;88;20.9;33;0.21
09:41:14.430;88;20.9;19;0.36
09:41:15.430;92;21.3;14;0.17
09:41:16.430;97;21.3;10;0.11
09:41:17.430;104;21.7;11;0.04
09:41:18.430;105;21.7;11;0.06
09:41:19.430;102;22.0;12;0.11
09:41:20.430;98;22.0;12;0.02
09:41:21.430;95;22.5;12;0.04
09:41:22.430;91;22.5;12;0.04
09:41:23.430;91;22.9;12;0.06
09:41:24.430;92;22.9;10;0.04
09:41:25.430;94;21.0;8;0.06
09:41:26.430;94;21.0;8;0.04
09:41:27.430;92;19.5;7;0.03
09:41:28.430;92;19.5;7;0.02
09:41:29.430;95;18.1;5;0.04
09:41:30.430;95;18.1;4;0.02
09:41:31.430;94;17.2;5;0.02
09:41:32.430;95;17.2;4;0.02
09:41:33.430;98;16.7;4;0.02
09:41:34.430;98;16.7;4;0.03
09:41:35.430;96;16.5;4;0.05
09:41:36.430;93;16.5;5;0.05
09:41:37.430;89;16.4;6;0.05
09:41:38.430;86;16.4;7;0.05
09:41:39.430;86;16.3;6;0.05
09:41:40.430;87;16.3;7;0.04
09:41:41.430;86;16.4;7;0.04
09:41:42.430;85;16.4;8;0.02
09:41:43.430;89;16.6;7;0.03
09:41:44.430;94;16.6;6;0.03
09:41:45.430;95;16.4;6;0.02
09:41:46.430;91;16.4;4;0.02
