Time;HR;BR;Posture;Activity
09:20:03.444;75;12.9;10;0.02
09:20:04.444;71;12.9;8;0.03
09:20:05.444;67;12.5;7;0.04
09:20:06.444;67;12.5;6;0.05
09:20:07.444;65;12.5;4;0.03
09:20:08.444;63;12.5;4;0.02
09:20:09.444;64;12.7;4;0.02
09:20:10.444;67;12.7;5;0.02
09:20:11.444;68;13.2;6;0.04
09:20:12.444;69;13.2;7;0.04
09:20:13.444;71;13.7;8;0.07
09:20:14.444;71;13.7;10;0.05
09:20:15.444;71;14.1;8;0.09
09:20:16.444;71;14.1;4;0.17
09:20:17.444;71;14.5;-5;0.10
09:20:18.444;75;14.5;-7;0.06
09:20:19.444;75;15.2;-7;0.04
09:20:20.444;72;15.2;-8;0.04
09:20:21.444;71;15.7;-8;0.02
09:20:22.444;73;15.7;-8;0.02
09:20:23.444;73;16.3;-10;0.01
09:20:24.444;71;16.3;-10;0.02
09:20:25.444;72;16.7;-10;0.02
09:20:26.444;75;16.7;-10;0.03
09:20:27.444;74;16.8;-8;0.05
09:20:28.444;75;16.8;-5;0.09
09:20:29.444;74;17.0;-4;0.06
09:20:30.444;75;17.0;-5;0.05
09:20:31.444;75;16.8;-5;0.05
09:20:32.444;74;16.8;-4;0.05
09:20:33.444;75;16.6;-6;0.04
09:20:34.444;75;16.6;-6;0.02
09:20:35.444;73;16.1;-5;0.05
09:20:36.444;73;16.1;-4;0.08
09:20:37.444;75;16.0;-2;0.08
09:20:38.444;75;16.0;-2;0.09
09:20:39.444;75;15.6;-2;0.12
09:20:40.444;77;15.6;-2;0.15
09:20:41.444;76;15.6;-1;0.16
09:20:42.444;75;15.6;-2;0.16
09:20:43.444;74;15.8;-3;0.14
09:20:44.444;78;15.8;-4;0.17
09:20:45.444;79;16.3;-4;0.16
09:20:46.444;79;16.3;-4;0.15
09:20:47.444;78;16.8;-5;0.17
09:20:48.444;76;16.8;-7;0.14
09:20:49.444;72;17.2;-6;0.15
09:20:50.444;70;17.2;-5;0.15
09:20:51.444;70;17.9;-4;0.16
09:20:52.444;69;17.9;-5;0.17
09:20:53.444;71;18.5;-5;0.13
09:20:54.444;74;18.5;-5;0.10
09:20:55.444;73;19.3;-5;0.13
09:20:56.444;71;19.3;-3;0.09
09:20:57.444;73;19.8;-4;0.09
09:20:58.444;73;19.8;-3;0.06
09:20:59.444;73;20.2;-5;0.06
09:21:00.444;74;20.2;-7;0.06
09:21:01.444;73;20.6;-8;0.04
09:21:02.444;73;20.6;-7;0.06
09:21:03.444;73;20.9;-7;0.07
09:21:04.444;73;20.9;-7;0.02
09:21:05.444;71;21.2;-8;0.03
09:21:06.444;72;21.2;-8;0.02
09:21:07.444;70;21.8;-8;0.02
09:21:08.444;69;21.8;-8;0.02
09:21:09.444;70;22.6;-8;0.02
09:21:10.444;70;22.6;-8;0.03
09:21:11.444;69;23.4;-8;0.02
09:21:12.444;73;23.4;-8;0.03
09:21:13.444;76;24.0;-7;0.05
09:21:14.444;79;24.0;-8;0.07
09:21:15.444;81;24.6;-8;0.04
09:21:16.444;78;24.6;-8;0.06
09:21:17.444;75;24.8;-10;0.04
09:21:18.444;74;24.8;-10;0.02
09:21:19.444;71;25.4;-11;0.03
09:21:20.444;67;25.4;-11;0.02
09:21:21.444;66;25.5;-11;0.02
09:21:22.444;69;25.5;-12;0.03
09:21:23.444;73;25.4;-12;0.02
09:21:24.444;73;25.4;-12;0.04
09:21:25.444;72;25.5;-8;0.14
09:21:26.444;75;25.5;-7;0.15
09:21:27.444;73;25.4;-7;0.15
09:21:28.444;73;25.4;-7;0.16
09:21:29.444;75;24.9;-7;0.19
09:21:30.444;78;24.9;-8;0.14
09:21:31.444;80;24.6;-8;0.15
09:21:32.444;82;24.6;-7;0.17
09:21:33.444;85;23.9;-7;0.13
09:21:34.444;86;23.9;-5;0.17
09:21:35.444;86;23.3;-5;0.19
09:21:36.444;85;23.3;-5;0.19
09:21:37.444;83;23.4;-5;0.21
09:21:38.444;84;23.4;-4;0.13
09:21:39.444;84;23.4;-6;0.07
09:21:40.444;82;23.4;-2;0.19
09:21:41.444;81;23.8;-2;0.20
09:21:42.444;77;23.8;-2;0.19
09:21:43.444;75;24.1;-4;0.17
09:21:44.444;76;24.1;-5;0.15
09:21:45.444;77;24.4;-4;0.16
09:21:46.444;80;24.4;-5;0.25
09:21:47.444;82;25.0;-6;0.23
09:21:48.444;85;25.0;-7;0.24
09:21:49.444;88;25.5;-7;0.26
09:21:50.444;89;25.5;-7;0.21
09:21:51.444;91;25.6;-8;0.25
09:21:52.444;91;25.6;-10;0.31
09:21:53.444;91;26.0;-9;0.41
09:21:54.444;92;26.0;-8;0.33
09:21:55.444;92;26.2;-4;0.21
09:21:56.444;92;26.2;-2;0.13
09:21:57.444;91;26.4;0;0.10
09:21:58.444;90;26.4;-2;0.09
09:21:59.444;92;26.5;-2;0.20
09:22:00.444;93;26.5;-4;0.24
09:22:01.444;94;26.5;-6;0.26
09:22:02.444;95;26.5;-6;0.25
09:22:03.444;95;26.5;-7;0.26
09:22:04.444;92;26.5;-6;0.24
09:22:05.444;90;26.5;-6;0.24
09:22:06.444;91;26.5;-7;0.23
09:22:07.444;91;23.8;-4;0.36
09:22:08.444;92;23.8;-4;0.23
09:22:09.444;91;21.6;-5;0.21
09:22:10.444;87;21.6;-4;0.21
09:22:11.444;85;19.7;-4;0.22
09:22:12.444;85;19.7;-4;0.23
09:22:13.444;84;18.0;-4;0.18
09:22:14.444;82;18.0;-5;0.22
09:22:15.444;82;16.5;-5;0.18
09:22:16.444;82;16.5;-4;0.19
09:22:17.444;82;15.2;-5;0.21
09:22:18.444;82;15.2;-4;0.19
09:22:19.444;81;14.0;-4;0.18
09:22:20.444;79;14.0;-4;0.21
09:22:21.444;79;13.1;-4;0.21
09:22:22.444;79;13.1;-4;0.24
09:22:23.444;81;12.3;-3;0.19
09:22:24.444;84;12.3;-4;0.20
09:22:25.444;86;11.1;-4;0.21
09:22:26.444;88;11.1;-4;0.23
09:22:27.444;88;10.3;-4;0.19
09:22:28.444;87;10.3;-4;0.19
09:22:29.444;86;9.9;-4;0.18
09:22:30.444;84;9.9;-4;0.19
09:22:31.444;83;9.8;-4;0.17
09:22:32.444;82;9.8;-6;0.17
09:22:33.444;80;10.0;-7;0.12
09:22:34.444;80;10.0;-8;0.13
09:22:35.444;79;10.5;-3;0.22
09:22:36.444;80;10.5;0;0.22
09:22:37.444;79;11.3;-2;0.16
09:22:38.444;79;11.3;-2;0.15
09:22:39.444;81;12.2;-3;0.16
09:22:40.444;85;12.2;-3;0.16
09:22:41.444;88;13.1;-2;0.20
09:22:42.444;90;13.1;-2;0.14
09:22:43.444;92;13.9;-4;0.08
09:22:44.444;92;13.9;1;0.17
09:22:45.444;92;14.6;-2;0.15
09:22:46.444;91;14.6;-3;0.15
09:22:47.444;89;14.9;-3;0.16
09:22:48.444;86;14.9;-4;0.16
09:22:49.444;83;14.9;-4;0.19
09:22:50.444;82;14.9;-3;0.20
09:22:51.444;82;14.6;-6;0.24
09:22:52.444;81;14.6;-6;0.37
09:22:53.444;82;14.4;-6;0.23
09:22:54.444;83;14.4;-5;0.23
09:22:55.444;84;14.2;-4;0.22
09:22:56.444;84;14.2;-3;0.23
09:22:57.444;85;14.0;-3;0.23
09:22:58.444;86;14.0;-4;0.23
09:22:59.444;90;13.9;-4;0.22
09:23:00.444;91;13.9;-4;0.23
09:23:01.444;87;13.8;-3;0.24
09:23:02.444;84;13.8;-3;0.23
09:23:03.444;83;13.8;-3;0.23
09:23:04.444;85;13.8;-4;0.22
09:23:05.444;87;13.8;-4;0.20
09:23:06.444;88;13.8;-4;0.21
09:23:07.444;86;13.8;-4;0.22
09:23:08.444;87;13.8;-6;0.20
09:23:09.444;86;13.8;-4;0.23
09:23:10.444;88;13.8;-5;0.20
09:23:11.444;87;14.0;-6;0.22
09:23:12.444;86;14.0;-6;0.21
09:23:13.444;86;14.2;-5;0.18
09:23:14.444;85;14.2;-4;0.17
09:23:15.444;86;14.3;-4;0.20
09:23:16.444;86;14.3;-7;0.19
09:23:17.444;88;13.2;-7;0.32
09:23:18.444;89;13.2;-6;0.23
09:23:19.444;88;12.5;-4;0.25
09:23:20.444;88;12.5;-4;0.18
09:23:21.444;87;12.5;-4;0.19
09:23:22.444;87;12.5;-3;0.18
09:23:23.444;88;12.5;-3;0.21
09:23:24.444;87;12.5;-4;0.17
09:23:25.444;88;12.6;-5;0.16
09:23:26.444;86;12.6;-4;0.13
09:23:27.444;85;12.7;-4;0.18
09:23:28.444;85;12.7;-2;0.23
09:23:29.444;88;12.7;15;0.47
09:23:30.444;89;12.7;15;0.41
09:23:31.444;82;12.7;7;0.42
09:23:32.444;78;12.7;10;0.13
09:23:33.444;79;12.8;11;0.17
09:23:34.444;81;12.8;10;0.09
09:23:35.444;83;12.9;8;0.17
09:23:36.444;85;12.9;8;0.11
09:23:37.444;89;11.9;8;0.06
09:23:38.444;93;11.9;10;0.04
09:23:39.444;94;11.0;8;0.11
09:23:40.444;90;11.0;12;0.25
09:23:41.444;85;10.5;9;0.23
09:23:42.444;82;10.5;8;0.22
09:23:43.444;79;10.4;-12;0.14
09:23:44.444;78;10.4;-14;0.07
09:23:45.444;79;10.5;-13;0.05
09:23:46.444;79;10.5;-14;0.09
09:23:47.444;79;11.0;-15;0.05
09:23:48.444;81;11.0;-14;0.03
09:23:49.444;84;11.7;-11;0.08
09:23:50.444;85;11.7;-13;0.07
09:23:51.444;81;12.3;-14;0.07
09:23:52.444;78;12.3;-15;0.05
09:23:53.444;76;12.9;-15;0.06
09:23:54.444;78;12.9;-15;0.07
09:23:55.444;81;13.4;-14;0.09
09:23:56.444;79;13.4;-17;0.18
09:23:57.444;75;13.5;-15;0.19
09:23:58.444;75;13.5;-13;0.10
09:23:59.444;74;13.7;-13;0.08
09:24:00.444;75;13.7;-12;0.12
09:24:01.444;75;14.1;-10;0.08
09:24:02.444;79;14.1;-10;0.07
09:24:03.444;84;14.2;-11;0.07
09:24:04.444;87;14.2;-15;0.17
09:24:05.444;83;14.3;-17;0.13
