Time;HR;BR;Posture;Activity
08:53:33.430;120;10.6;-2;0.23
08:53:34.430;123;11.4;-4;0.12
08:53:35.430;120;11.4;-4;0.05
08:53:36.430;116;11.7;-6;0.06
08:53:37.430;115;11.7;-5;0.05
08:53:38.430;114;12.0;-4;0.05
08:53:39.430;116;12.0;-3;0.18
08:53:40.430;118;12.6;-3;0.20
08:53:41.430;120;12.6;-5;0.22
08:53:42.430;122;12.9;-5;0.23
08:53:43.430;122;12.9;-2;0.21
08:53:44.430;117;13.1;-3;0.23
08:53:45.430;111;13.1;-2;0.26
08:53:46.430;105;13.3;-3;0.26
08:53:47.430;100;13.3;-3;0.22
08:53:48.430;99;13.4;-4;0.18
08:53:49.430;99;13.4;-4;0.14
08:53:50.430;102;13.6;-4;0.13
08:53:51.430;105;13.6;-7;0.23
08:53:52.430;108;14.3;-7;0.14
08:53:53.430;109;14.3;-5;0.14
08:53:54.430;109;14.7;-6;0.14
08:53:55.430;109;14.7;-4;0.13
08:53:56.430;108;15.0;-4;0.13
08:53:57.430;107;15.0;-5;0.12
08:53:58.430;108;15.3;-7;0.07
08:53:59.430;110;15.3;-10;0.07
08:54:00.430;112;15.9;-8;0.09
08:54:01.430;116;15.9;-4;0.18
08:54:02.430;119;16.7;-5;0.13
08:54:03.430;122;16.7;-5;0.15
08:54:04.430;123;17.4;-6;0.14
08:54:05.430;125;17.4;-4;0.16
08:54:06.430;126;18.4;-3;0.08
08:54:07.430;128;18.4;-4;0.06
08:54:08.430;130;18.6;-4;0.10
08:54:09.430;127;18.6;-5;0.25
08:54:10.430;122;19.2;-11;0.20
08:54:11.430;119;19.2;-18;0.31
08:54:12.430;119;19.3;15;0.13
08:54:13.430;119;19.3;-11;0.10
08:54:14.430;120;19.7;-10;0.04
08:54:15.430;121;19.7;-8;0.06
08:54:16.430;121;20.2;-8;0.06
08:54:17.430;120;20.2;-7;0.03
08:54:18.430;120;20.6;-7;0.04
08:54:19.430;120;20.6;-4;0.08
08:54:20.430;117;21.0;-4;0.14
08:54:21.430;115;21.0;-3;0.19
08:54:22.430;115;21.3;4;0.25
08:54:23.430;116;21.3;4;0.27
08:54:24.430;117;19.5;4;0.27
08:54:25.430;118;19.5;-4;0.28
08:54:26.430;119;18.2;-3;0.27
08:54:27.430;115;18.2;4;0.27
08:54:28.430;112;17.8;5;0.28
08:54:29.430;111;17.8;4;0.25
08:54:30.430;111;18.2;-3;0.23
08:54:31.430;111;18.2;-3;0.25
08:54:32.430;112;18.7;-2;0.25
08:54:33.430;119;18.7;-2;0.25
08:54:34.430;123;19.6;-4;0.25
08:54:35.430;125;19.6;-5;0.23
08:54:36.430;126;20.6;-6;0.24
08:54:37.430;126;20.6;-7;0.25
08:54:38.430;126;22.1;-7;0.21
08:54:39.430;127;22.1;-6;0.27
08:54:40.430;123;23.8;-4;0.28
08:54:41.430;122;23.8;-4;0.25
08:54:42.430;121;25.9;-2;0.21
08:54:43.430;119;25.9;-2;0.15
08:54:44.430;122;27.5;4;0.12
08:54:45.430;119;27.5;4;0.02
08:54:46.430;113;29.0;4;0.03
08:54:47.430;109;29.0;5;0.03
08:54:48.430;108;29.4;4;0.06
08:54:49.430;111;29.4;1;0.15
08:54:50.430;111;29.7;3;0.11
08:54:51.430;111;29.7;-2;0.12
08:54:52.430;113;29.7;-3;0.14
08:54:53.430;117;29.7;-4;0.10
08:54:54.430;118;29.5;-6;0.06
08:54:55.430;114;29.5;-6;0.05
08:54:56.430;111;29.5;-6;0.06
08:54:57.430;106;29.5;4;0.08
08:54:58.430;107;29.3;1;0.10
08:54:59.430;109;29.3;2;0.09
08:55:00.430;109;28.8;4;0.07
08:55:01.430;107;28.8;5;0.03
08:55:02.430;103;27.7;7;0.11
08:55:03.430;100;27.7;10;0.19
08:55:04.430;99;26.7;12;0.04
08:55:05.430;102;26.7;12;0.02
08:55:06.430;103;25.6;12;0.01
08:55:07.430;103;25.6;12;0.02
08:55:08.430;104;24.8;12;0.01
08:55:09.430;102;24.8;10;0.07
08:55:10.430;104;23.5;4;0.21
08:55:11.430;107;23.5;1;0.14
08:55:12.430;111;23.0;-1;0.13
08:55:13.430;110;23.0;-4;0.10
08:55:14.430;109;22.8;-4;0.13
08:55:15.430;105;22.8;-5;0.11
08:55:16.430;100;22.3;-6;0.11
08:55:17.430;95;22.3;-4;0.08
08:55:18.430;99;21.6;3;0.16
08:55:19.430;101;21.6;3;0.07
08:55:20.430;105;21.2;3;0.04
08:55:21.430;109;21.2;4;0.02
08:55:22.430;111;20.9;4;0.02
08:55:23.430;112;20.9;4;0.02
08:55:24.430;110;20.9;2;0.06
08:55:25.430;110;20.9;-2;0.04
08:55:26.430;108;21.2;-2;0.03
08:55:27.430;106;21.2;-3;0.10
08:55:28.430;106;21.5;-4;0.09
08:55:29.430;106;21.5;-4;0.06
08:55:30.430;105;22.0;-4;0.02
08:55:31.430;100;22.0;-4;0.02
08:55:32.430;102;22.2;-2;0.03
08:55:33.430;99;22.2;-2;0.02
08:55:34.430;100;22.1;-4;0.05
08:55:35.430;99;22.1;-4;0.03
08:55:36.430;100;21.7;-4;0.02
08:55:37.430;100;21.7;-5;0.02
08:55:38.430;101;21.6;-5;0.01
08:55:39.430;101;21.6;-5;0.02
08:55:40.430;98;21.6;-5;0.02
08:55:41.430;94;21.6;-6;0.02
08:55:42.430;91;21.8;-6;0.02
08:55:43.430;90;21.8;-6;0.02
08:55:44.430;92;22.0;-6;0.02
08:55:45.430;93;22.0;-5;0.02
08:55:46.430;97;22.2;-4;0.05
08:55:47.430;97;22.2;-5;0.04
08:55:48.430;100;22.1;-7;0.04
08:55:49.430;103;22.1;-4;0.12
08:55:50.430;104;22.0;-4;0.04
08:55:51.430;102;22.0;-5;0.02
08:55:52.430;98;21.6;-5;0.02
08:55:53.430;96;21.6;-5;0.02
08:55:54.430;95;21.5;-5;0.01
08:55:55.430;97;21.5;-4;0.03
08:55:56.430;100;21.8;-2;0.06
08:55:57.430;104;21.8;2;0.15
08:55:58.430;104;21.7;-1;0.05
08:55:59.430;105;21.7;-2;0.05
08:56:00.430;110;21.6;-3;0.10
08:56:01.430;110;21.6;-2;0.08
08:56:02.430;106;21.3;-2;0.03
08:56:03.430;103;21.3;-3;0.02
08:56:04.430;102;21.0;-3;0.01
08:56:05.430;101;21.0;-3;0.03
08:56:06.430;103;20.7;-4;0.03
08:56:07.430;102;20.7;-5;0.03
08:56:08.430;102;20.4;-5;0.02
08:56:09.430;104;20.4;-7;0.03
08:56:10.430;106;19.9;-7;0.03
08:56:11.430;109;19.9;-8;0.02
08:56:12.430;107;19.7;-7;0.02
08:56:13.430;103;19.7;-7;0.02
08:56:14.430;98;19.5;-7;0.02
08:56:15.430;95;19.5;-6;0.02
08:56:16.430;94;19.4;-6;0.02
08:56:17.430;96;19.4;-6;0.02
08:56:18.430;98;19.5;-6;0.02
08:56:19.430;100;19.5;-5;0.02
08:56:20.430;103;19.7;-5;0.02
08:56:21.430;103;19.7;-6;0.01
08:56:22.430;104;19.8;-5;0.02
08:56:23.430;102;19.8;-6;0.02
08:56:24.430;103;20.2;-6;0.02
08:56:25.430;103;20.2;-6;0.02
08:56:26.430;102;20.6;-6;0.02
08:56:27.430;97;20.6;-6;0.02
08:56:28.430;94;20.9;-4;0.06
08:56:29.430;96;20.9;-2;0.09
08:56:30.430;99;21.8;-3;0.16
08:56:31.430;101;21.8;-3;0.17
08:56:32.430;105;22.6;-2;0.16
08:56:33.430;101;22.6;-1;0.08
08:56:34.430;97;23.4;-2;0.03
08:56:35.430;98;23.4;-2;0.03
08:56:36.430;102;24.0;-3;0.05
08:56:37.430;102;24.0;-3;0.04
08:56:38.430;104;24.3;-3;0.02
08:56:39.430;105;24.3;-3;0.02
08:56:40.430;108;24.3;-3;0.02
08:56:41.430;107;24.3;-3;0.01
08:56:42.430;106;24.6;-3;0.02
08:56:43.430;104;24.6;-3;0.02
08:56:44.430;104;24.5;-3;0.03
08:56:45.430;105;24.5;-3;0.02
08:56:46.430;106;24.5;-3;0.02
08:56:47.430;105;24.5;-2;0.02
08:56:48.430;102;24.7;-2;0.02
08:56:49.430;100;24.7;-3;0.02
08:56:50.430;98;24.6;-3;0.03
08:56:51.430;98;24.6;-4;0.03
08:56:52.430;99;24.6;-3;0.02
08:56:53.430;100;24.6;-3;0.02
08:56:54.430;103;24.2;-3;0.01
08:56:55.430;106;24.2;-4;0.02
08:56:56.430;105;23.9;-4;0.03
08:56:57.430;104;23.9;-3;0.02
08:56:58.430;104;23.6;-4;0.04
08:56:59.430;103;23.6;-4;0.10
08:57:00.430;104;23.7;-3;0.12
08:57:01.430;107;23.7;-5;0.17
08:57:02.430;108;23.7;-1;0.13
08:57:03.430;107;23.7;-1;0.07
08:57:04.430;104;23.7;-1;0.02
08:57:05.430;100;23.7;-1;0.01
08:57:06.430;97;23.4;-1;0.02
08:57:07.430;100;23.4;-1;0.02
08:57:08.430;100;23.2;-1;0.01
08:57:09.430;100;23.2;-1;0.02
08:57:10.430;98;23.0;-1;0.01
08:57:11.430;99;23.0;-1;0.03
08:57:12.430;100;22.8;-1;0.09
08:57:13.430;102;22.8;-1;0.09
08:57:14.430;103;22.6;-3;0.04
08:57:15.430;100;22.6;-4;0.03
08:57:16.430;96;22.2;-4;0.02
08:57:17.430;93;22.2;5;0.02
08:57:18.430;88;21.8;5;0.01
08:57:19.430;85;21.8;5;0.01
08:57:20.430;84;21.4;4;0.02
08:57:21.430;87;21.4;4;0.02
08:57:22.430;91;21.1;4;0.01
08:57:23.430;96;21.1;4;0.02
08:57:24.430;100;20.8;4;0.01
08:57:25.430;99;20.8;-4;0.01
08:57:26.430;96;20.5;-4;0.01
08:57:27.430;92;20.5;-4;0.01
08:57:28.430;91;20.2;-4;0.03
08:57:29.430;95;20.2;4;0.04
08:57:30.430;97;20.3;-2;0.13
08:57:31.430;100;20.3;-2;0.10
08:57:32.430;105;20.4;-2;0.06
08:57:33.430;108;20.4;-2;0.05
08:57:34.430;108;20.7;-4;0.07
08:57:35.430;106;20.7;-7;0.08
08:57:36.430;106;21.1;-8;0.06
08:57:37.430;109;21.1;-8;0.10
08:57:38.430;112;21.3;-5;0.10
08:57:39.430;112;21.3;-4;0.06
08:57:40.430;113;21.3;-5;0.07
08:57:41.430;112;21.3;-4;0.07
08:57:42.430;106;21.9;-4;0.06
08:57:43.430;102;21.9;-4;0.07
08:57:44.430;100;22.1;-2;0.05
08:57:45.430;101;22.1;-3;0.15
08:57:46.430;102;22.3;-7;0.16
08:57:47.430;104;22.3;-3;0.20
08:57:48.430;107;22.2;2;0.20
08:57:49.430;113;22.2;1;0.22
08:57:50.430;115;21.4;4;0.17
08:57:51.430;110;21.4;-2;0.15
08:57:52.430;105;20.8;-6;0.23
08:57:53.430;104;20.8;-7;0.14
08:57:54.430;101;19.9;-5;0.11
08:57:55.430;97;19.9;-5;0.07
08:57:56.430;97;19.1;-4;0.08
08:57:57.430;97;19.1;-4;0.03
08:57:58.430;99;18.4;-4;0.03
08:57:59.430;99;18.4;-3;0.09
08:58:00.430;102;17.8;9;0.30
08:58:01.430;104;17.8;10;0.08
08:58:02.430;103;16.9;9;0.06
08:58:03.430;100;16.9;9;0.05
08:58:04.430;101;16.2;7;0.14
08:58:05.430;101;16.2;11;0.21
08:58:06.430;100;15.6;4;0.17
08:58:07.430;103;15.6;3;0.06
08:58:08.430;104;15.1;2;0.05
08:58:09.430;105;15.1;3;0.05
08:58:10.430;107;14.6;4;0.08
08:58:11.430;108;14.6;2;0.06
08:58:12.430;108;13.2;3;0.07
08:58:13.430;110;13.2;2;0.10
08:58:14.430;109;12.1;2;0.04
08:58:15.430;107;12.1;4;0.06
08:58:16.430;108;11.2;5;0.03
08:58:17.430;111;11.2;5;0.03
08:58:18.430;115;10.4;5;0.04
08:58:19.430;118;10.4;5;0.04
08:58:20.430;121;10.0;8;0.08
08:58:21.430;122;10.0;-3;0.35
08:58:22.430;122;9.9;-1;0.29
08:58:23.430;121;9.9;-2;0.26
08:58:24.430;117;9.8;4;0.22
08:58:25.430;112;9.8;2;0.20
08:58:26.430;109;10.0;-3;0.24
08:58:27.430;105;10.0;3;0.26
08:58:28.430;105;10.2;3;0.27
08:58:29.430;107;10.2;4;0.25
08:58:30.430;107;10.5;-4;0.26
08:58:31.430;108;10.5;-4;0.24
08:58:32.430;107;10.8;4;0.27
08:58:33.430;107;10.8;4;0.24
08:58:34.430;107;11.2;4;0.23
08:58:35.430;107;11.2;5;0.25
08:58:36.430;107;10.4;6;0.25
08:58:37.430;108;10.4;6;0.23
08:58:38.430;110;10.3;-5;0.22
08:58:39.430;111;10.3;-4;0.18
08:58:40.430;112;10.7;-3;0.16
08:58:41.430;114;10.7;1;0.15
08:58:42.430;114;11.4;3;0.16
08:58:43.430;114;11.4;5;0.19
08:58:44.430;114;12.4;5;0.15
08:58:45.430;115;12.4;4;0.17
08:58:46.430;116;14.2;3;0.12
08:58:47.430;118;14.2;2;0.15
08:58:48.430;117;16.0;1;0.15
08:58:49.430;112;16.0;2;0.14
08:58:50.430;108;18.3;1;0.17
08:58:51.430;109;18.3;2;0.29
08:58:52.430;111;21.0;-4;0.30
08:58:53.430;114;21.0;-4;0.28
08:58:54.430;116;23.7;-5;0.27
08:58:55.430;116;23.7;-4;0.29
08:58:56.430;117;26.1;-4;0.32
08:58:57.430;120;26.1;-3;0.36
08:58:58.430;123;28.2;-3;0.23
08:58:59.430;124;28.2;-4;0.25
08:59:00.430;124;30.0;-2;0.24
08:59:01.430;120;30.0;-3;0.32
08:59:02.430;114;31.6;-3;0.26
08:59:03.430;109;31.6;-4;0.28
08:59:04.430;109;33.0;-5;0.33
08:59:05.430;108;33.0;-4;0.33
08:59:06.430;110;34.4;-4;0.36
08:59:07.430;112;34.4;-7;0.27
08:59:08.430;114;35.5;-7;0.39
08:59:09.430;115;35.5;-6;0.18
08:59:10.430;115;36.5;-5;0.20
08:59:11.430;115;36.5;-7;0.19
08:59:12.430;115;37.4;-6;0.20
08:59:13.430;114;37.4;-6;0.20
08:59:14.430;114;38.1;-5;0.16
08:59:15.430;115;38.1;-5;0.20
08:59:16.430;114;38.8;-4;0.19
08:59:17.430;112;38.8;-4;0.20
08:59:18.430;110;39.4;-4;0.20
08:59:19.430;111;39.4;4;0.21
08:59:20.430;114;35.7;5;0.21
08:59:21.430;116;35.7;-6;0.21
08:59:22.430;117;33.1;-6;0.22
08:59:23.430;116;33.1;-6;0.24
08:59:24.430;116;31.3;-5;0.22
08:59:25.430;115;31.3;-5;0.21
08:59:26.430;114;30.0;-4;0.18
08:59:27.430;114;30.0;-4;0.18
08:59:28.430;113;29.4;-4;0.21
08:59:29.430;114;29.4;-5;0.21
08:59:30.430;116;29.4;-5;0.19
08:59:31.430;115;29.4;-6;0.20
08:59:32.430;114;30.4;-7;0.18
08:59:33.430;117;30.4;-4;0.17
08:59:34.430;120;31.2;-4;0.09
08:59:35.430;123;31.2;-5;0.05
08:59:36.430;123;32.3;-4;0.03
08:59:37.430;124;32.3;-3;0.05
08:59:38.430;124;33.3;-3;0.04
08:59:39.430;124;33.3;-6;0.06
08:59:40.430;126;34.1;-6;0.04
08:59:41.430;129;34.1;-8;0.07
08:59:42.430;126;34.6;5;0.14
08:59:43.430;123;34.6;7;0.10
08:59:44.430;117;34.8;3;0.14
08:59:45.430;112;34.8;2;0.19
08:59:46.430;108;34.9;4;0.17
08:59:47.430;99;34.9;-8;0.24
08:59:48.430;91;35.0;-8;0.14
08:59:49.430;87;35.0;-8;0.16
08:59:50.430;90;34.8;-2;0.20
08:59:51.430;95;34.8;-4;0.14
08:59:52.430;98;34.0;-5;0.14
08:59:53.430;100;34.0;4;0.19
08:59:54.430;105;33.6;4;0.22
08:59:55.430;104;33.6;4;0.21
08:59:56.430;105;33.6;-4;0.26
08:59:57.430;106;33.6;-7;0.28
08:59:58.430;107;34.1;-8;0.22
08:59:59.430;109;34.1;-8;0.18
09:00:00.430;109;34.9;-7;0.31
09:00:01.430;113;34.9;-6;0.43
09:00:02.430;115;35.9;-6;0.28
09:00:03.430;116;35.9;-6;0.25
09:00:04.430;114;36.8;-6;0.24
09:00:05.430;114;36.8;-7;0.23
09:00:06.430;114;37.5;-7;0.25
09:00:07.430;117;37.5;-7;0.23
09:00:08.430;119;38.1;6;0.24
09:00:09.430;120;38.1;6;0.23
09:00:10.430;121;38.7;6;0.24
09:00:11.430;120;38.7;6;0.24
09:00:12.430;117;39.1;6;0.25
09:00:13.430;116;39.1;-5;0.24
09:00:14.430;114;39.3;5;0.24
09:00:15.430;116;39.3;-5;0.24
09:00:16.430;116;39.4;-5;0.24
09:00:17.430;115;39.4;6;0.23
09:00:18.430;113;39.3;6;0.29
09:00:19.430;110;39.3;4;0.35
09:00:20.430;113;39.3;4;0.33
09:00:21.430;115;39.3;3;0.34
09:00:22.430;116;39.3;4;0.29
09:00:23.430;117;39.3;5;0.31
09:00:24.430;118;39.2;6;0.26
09:00:25.430;120;39.2;7;0.31
09:00:26.430;124;39.1;7;0.32
09:00:27.430;128;39.1;6;0.29
09:00:28.430;128;39.0;6;0.26
09:00:29.430;123;39.0;7;0.27
09:00:30.430;120;38.8;7;0.28
09:00:31.430;115;38.8;7;0.24
09:00:32.430;109;38.5;7;0.26
09:00:33.430;105;38.5;6;0.26
09:00:34.430;104;38.1;6;0.24
09:00:35.430;105;38.1;5;0.24
09:00:36.430;106;37.7;7;0.25
09:00:37.430;108;37.7;7;0.26
09:00:38.430;109;37.0;5;0.23
09:00:39.430;107;37.0;5;0.25
09:00:40.430;107;36.4;7;0.27
09:00:41.430;109;36.4;-7;0.19
09:00:42.430;112;35.9;6;0.25
09:00:43.430;114;35.9;5;0.27
09:00:44.430;115;35.4;4;0.26
09:00:45.430;116;35.4;4;0.28
09:00:46.430;117;34.8;5;0.46
09:00:47.430;115;34.8;4;0.32
09:00:48.430;116;34.3;4;0.27
09:00:49.430;119;34.3;4;0.26
09:00:50.430;121;33.9;2;0.29
09:00:51.430;120;33.9;1;0.25
09:00:52.430;120;33.5;-1;0.22
09:00:53.430;122;33.5;-1;0.19
09:00:54.430;123;33.1;4;0.19
09:00:55.430;121;33.1;4;0.09
09:00:56.430;119;32.8;7;0.07
09:00:57.430;117;32.8;10;0.07
09:00:58.430;114;32.4;5;0.16
09:00:59.430;117;32.4;6;0.14
09:01:00.430;118;32.1;6;0.12
09:01:01.430;117;32.1;11;0.16
09:01:02.430;116;31.6;10;0.05
09:01:03.430;118;31.6;12;0.06
09:01:04.430;120;28.7;10;0.04
09:01:05.430;121;28.7;11;0.03
09:01:06.430;121;26.5;15;0.11
09:01:07.430;124;26.5;20;0.15
09:01:08.430;126;24.4;12;0.30
09:01:09.430;127;24.4;11;0.37
09:01:10.430;125;22.9;14;0.31
09:01:11.430;123;22.9;15;0.15
09:01:12.430;119;21.6;15;0.07
09:01:13.430;117;21.6;15;0.03
09:01:14.430;109;20.4;11;0.14
09:01:15.430;107;20.4;2;0.24
09:01:16.430;108;19.5;7;0.24
09:01:17.430;111;19.5;3;0.27
09:01:18.430;117;18.7;-1;0.14
09:01:19.430;119;18.7;-3;0.09
09:01:20.430;116;18.2;-5;0.19
09:01:21.430;114;18.2;-4;0.20
09:01:22.430;113;16.7;-1;0.20
09:01:23.430;114;16.7;12;0.44
09:01:24.430;114;15.6;36;0.63
09:01:25.430;115;15.6;48;0.28
09:01:26.430;117;14.7;54;0.16
09:01:27.430;116;14.7;56;0.07
09:01:28.430;113;14.0;57;0.07
09:01:29.430;108;14.0;57;0.05
09:01:30.430;104;13.4;39;0.50
09:01:31.430;106;13.4;21;0.56
09:01:32.430;112;13.0;11;0.37
09:01:33.430;118;13.0;9;0.28
09:01:34.430;121;12.7;18;0.29
09:01:35.430;122;12.7;-15;0.27
09:01:36.430;121;12.4;-6;0.27
09:01:37.430;119;12.4;3;0.22
09:01:38.430;117;12.5;27;0.63
09:01:39.430;114;12.5;47;0.48
09:01:40.430;109;12.8;56;0.22
09:01:41.430;105;12.8;61;0.19
09:01:42.430;105;13.0;48;0.40
09:01:43.430;106;13.0;29;0.52
09:01:44.430;108;13.3;16;0.40
09:01:45.430;111;13.3;12;0.21
09:01:46.430;115;13.5;4;0.23
09:01:47.430;118;13.5;-3;0.20
09:01:48.430;120;13.9;-6;0.17
09:01:49.430;121;13.9;2;0.24
09:01:50.430;121;14.6;-1;0.18
09:01:51.430;120;14.6;1;0.19
09:01:52.430;119;15.2;13;0.35
09:01:53.430;119;15.2;9;0.25
09:01:54.430;117;15.8;15;0.21
09:01:55.430;114;15.8;21;0.17
09:01:56.430;115;16.5;25;0.12
09:01:57.430;117;16.5;41;0.47
09:01:58.430;116;17.0;57;0.41
09:01:59.430;110;17.0;63;0.20
09:02:00.430;105;17.4;66;0.10
09:02:01.430;102;17.4;72;0.14
09:02:02.430;103;17.7;72;0.15
09:02:03.430;101;17.7;43;0.80
09:02:04.430;104;18.0;20;0.55
09:02:05.430;109;18.0;11;0.50
09:02:06.430;113;18.1;8;0.20
09:02:07.430;116;18.1;3;0.30
09:02:08.430;120;18.2;19;0.45
09:02:09.430;124;18.2;29;0.22
09:02:10.430;123;18.4;34;0.14
09:02:11.430;120;18.4;37;0.08
09:02:12.430;119;18.6;39;0.06
09:02:13.430;115;18.6;40;0.03
09:02:14.430;115;18.9;33;0.20
09:02:15.430;114;18.9;14;0.48
09:02:16.430;117;19.2;3;0.39
09:02:17.430;119;19.2;2;0.27
09:02:18.430;119;19.6;-4;0.19
09:02:19.430;119;19.6;-9;0.29
09:02:20.430;121;20.0;-8;0.45
09:02:21.430;124;20.0;-8;0.26
09:02:22.430;123;20.4;-11;0.27
09:02:23.430;120;20.4;-9;0.27
09:02:24.430;116;20.7;-10;0.07
09:02:25.430;112;20.7;-10;0.05
