Time;HR;BR;Posture;Activity
09:31:45.435;70;15.4;-15;0.01
09:31:46.435;72;15.6;-15;0.01
09:31:47.435;71;15.6;-15;0.01
09:31:48.435;71;15.6;-15;0.01
09:31:49.435;71;15.6;-15;0.01
09:31:50.435;74;15.8;-15;0.01
09:31:51.435;72;15.8;-15;0.01
09:31:52.435;71;15.7;-15;0.01
09:31:53.435;72;15.7;-16;0.01
09:31:54.435;71;16.0;-15;0.01
09:31:55.435;69;16.0;-15;0.01
09:31:56.435;70;16.2;-15;0.01
09:31:57.435;70;16.2;-15;0.01
09:31:58.435;71;16.3;-15;0.01
09:31:59.435;73;16.3;-15;0.01
09:32:00.435;72;16.5;-15;0.01
09:32:01.435;72;16.5;-15;0.01
09:32:02.435;74;16.6;-15;0.01
09:32:03.435;73;16.6;-15;0.01
09:32:04.435;72;16.8;-15;0.01
09:32:05.435;70;16.8;-15;0.01
09:32:06.435;73;16.6;-15;0.01
09:32:07.435;73;16.6;-15;0.01
09:32:08.435;71;16.7;-15;0.01
09:32:09.435;71;16.7;-16;0.01
09:32:10.435;70;16.9;-16;0.01
09:32:11.435;68;16.9;-16;0.01
09:32:12.435;67;17.0;-16;0.01
09:32:13.435;70;17.0;-16;0.01
09:32:14.435;70;17.1;-16;0.01
09:32:15.435;68;17.1;-16;0.01
09:32:16.435;71;17.2;-16;0.01
09:32:17.435;71;17.2;-15;0.03
09:32:18.435;74;17.5;-19;0.11
09:32:19.435;78;17.5;-19;0.03
09:32:20.435;81;17.6;-19;0.01
09:32:21.435;78;17.6;-19;0.02
09:32:22.435;78;17.6;-19;0.01
09:32:23.435;79;17.6;-19;0.01
09:32:24.435;80;17.7;-19;0.03
09:32:25.435;81;17.7;-20;0.02
09:32:26.435;79;18.0;-19;0.01
09:32:27.435;77;18.0;-20;0.03
09:32:28.435;77;18.0;-20;0.02
09:32:29.435;76;18.0;-20;0.01
09:32:30.435;73;18.0;-20;0.01
09:32:31.435;78;18.0;-20;0.01
09:32:32.435;82;18.3;-20;0.02
09:32:33.435;83;18.3;-21;0.03
09:32:34.435;81;18.3;-21;0.03
09:32:35.435;81;18.3;-21;0.03
09:32:36.435;77;18.2;-21;0.02
09:32:37.435;75;18.2;-22;0.02
09:32:38.435;73;18.2;-21;0.04
09:32:39.435;71;18.2;-22;0.08
09:32:40.435;75;18.2;-24;0.04
09:32:41.435;75;18.2;-21;0.10
09:32:42.435;77;18.8;-6;0.48
09:32:43.435;80;18.8;-10;0.14
09:32:44.435;82;19.3;-16;0.14
09:32:45.435;84;19.3;-16;0.06
09:32:46.435;81;19.9;-17;0.01
09:32:47.435;81;19.9;-18;0.02
09:32:48.435;82;20.4;-18;0.02
09:32:49.435;83;20.4;-11;0.24
09:32:50.435;85;21.0;9;0.28
09:32:51.435;84;21.0;12;0.15
09:32:52.435;81;21.6;15;0.09
09:32:53.435;78;21.6;14;0.06
09:32:54.435;76;19.5;21;0.18
09:32:55.435;77;19.5;23;0.08
09:32:56.435;78;17.5;23;0.04
09:32:57.435;78;17.5;24;0.07
09:32:58.435;80;16.1;33;0.22
09:32:59.435;81;16.1;37;0.13
09:33:00.435;78;14.8;26;0.39
09:33:01.435;78;14.8;22;0.28
09:33:02.435;79;13.6;18;0.19
09:33:03.435;82;13.6;18;0.16
09:33:04.435;86;12.8;22;0.24
09:33:05.435;90;12.8;24;0.22
09:33:06.435;94;12.1;24;0.12
09:33:07.435;97;12.1;26;0.08
09:33:08.435;98;11.5;19;0.22
09:33:09.435;95;11.5;3;0.51
09:33:10.435;91;11.0;-11;0.27
09:33:11.435;89;11.0;-15;0.10
09:33:12.435;90;10.7;11;0.33
09:33:13.435;93;10.7;10;0.28
09:33:14.435;96;10.5;-13;0.30
09:33:15.435;97;10.5;-8;0.23
09:33:16.435;99;10.3;3;0.34
09:33:17.435;100;10.3;8;0.29
09:33:18.435;99;10.2;15;0.21
09:33:19.435;98;10.2;25;0.25
09:33:20.435;95;10.1;28;0.10
09:33:21.435;93;10.1;29;0.12
09:33:22.435;93;10.2;30;0.26
09:33:23.435;94;10.2;31;0.18
09:33:24.435;96;10.2;27;0.20
09:33:25.435;98;10.2;26;0.16
09:33:26.435;100;10.2;24;0.22
09:33:27.435;101;10.2;29;0.16
09:33:28.435;102;10.3;27;0.17
09:33:29.435;103;10.3;28;0.10
09:33:30.435;103;10.5;28;0.04
09:33:31.435;102;10.5;26;0.09
09:33:32.435;102;9.4;20;0.18
09:33:33.435;101;9.4;16;0.37
09:33:34.435;102;8.8;15;0.20
09:33:35.435;102;8.8;16;0.13
09:33:36.435;100;8.3;15;0.11
