Time;HR;BR;Posture;Activity
09:37:50.424;102;14.7;-1;0.24
09:37:51.424;103;14.7;-2;0.24
09:37:52.424;102;15.3;-1;0.21
09:37:53.424;100;15.3;-2;0.20
09:37:54.424;99;15.9;2;0.24
09:37:55.424;97;15.9;-2;0.20
09:37:56.424;96;16.7;-2;0.24
09:37:57.424;97;16.7;-2;0.24
09:37:58.424;98;17.1;-1;0.22
09:37:59.424;100;17.1;-1;0.20
09:38:00.424;101;17.5;-1;0.19
09:38:01.424;102;17.5;-2;0.18
09:38:02.424;101;17.6;-2;0.16
09:38:03.424;99;17.6;-2;0.19
09:38:04.424;95;17.6;2;0.15
09:38:05.424;93;17.6;-1;0.13
09:38:06.424;89;17.3;-2;0.13
09:38:07.424;88;17.3;-1;0.13
09:38:08.424;90;17.7;-1;0.13
09:38:09.424;93;17.7;-2;0.11
09:38:10.424;96;18.0;-1;0.10
09:38:11.424;96;18.0;-2;0.14
09:38:12.424;96;17.7;-2;0.12
09:38:13.424;96;17.7;-2;0.15
09:38:14.424;97;17.5;-4;0.16
09:38:15.424;99;17.5;-3;0.17
09:38:16.424;99;16.9;-2;0.14
09:38:17.424;100;16.9;-2;0.09
09:38:18.424;101;16.4;-2;0.12
09:38:19.424;103;16.4;-3;0.13
09:38:20.424;101;16.3;-1;0.10
09:38:21.424;99;16.3;-2;0.14
09:38:22.424;98;16.5;-1;0.14
09:38:23.424;99;16.5;-2;0.17
09:38:24.424;100;16.9;-2;0.20
09:38:25.424;99;16.9;-2;0.14
09:38:26.424;101;17.3;-2;0.15
09:38:27.424;103;17.3;-2;0.17
09:38:28.424;103;17.4;-2;0.14
09:38:29.424;103;17.4;-1;0.15
09:38:30.424;103;17.4;3;0.14
09:38:31.424;100;17.4;5;0.09
09:38:32.424;97;17.5;-5;0.06
09:38:33.424;94;17.5;-4;0.10
09:38:34.424;95;17.2;-4;0.13
09:38:35.424;96;17.2;-1;0.18
09:38:36.424;100;17.3;-1;0.15
09:38:37.424;102;17.3;-1;0.12
09:38:38.424;103;17.4;-1;0.10
09:38:39.424;104;17.4;1;0.12
09:38:40.424;100;17.1;-1;0.09
09:38:41.424;97;17.1;-3;0.06
09:38:42.424;96;16.9;-3;0.03
09:38:43.424;99;16.9;-4;0.03
09:38:44.424;100;16.7;-4;0.02
09:38:45.424;100;16.7;-2;0.05
09:38:46.424;100;16.9;2;0.09
09:38:47.424;98;16.9;2;0.09
09:38:48.424;93;16.7;-2;0.08
09:38:49.424;93;16.7;-3;0.05
09:38:50.424;91;16.8;-2;0.03
09:38:51.424;90;16.8;-4;0.07
09:38:52.424;92;16.9;-3;0.11
09:38:53.424;93;16.9;-1;0.12
09:38:54.424;95;17.0;-4;0.19
09:38:55.424;97;17.0;4;0.17
09:38:56.424;98;17.1;8;0.10
09:38:57.424;96;17.1;10;0.04
09:38:58.424;92;17.2;10;0.02
09:38:59.424;90;17.2;11;0.04
09:39:00.424;89;17.6;7;0.13
09:39:01.424;90;17.6;-7;0.16
09:39:02.424;92;17.6;-4;0.20
09:39:03.424;96;17.6;-2;0.21
09:39:04.424;99;17.6;2;0.22
09:39:05.424;101;17.6;5;0.23
09:39:06.424;102;18.0;12;0.38
09:39:07.424;102;18.0;19;0.23
09:39:08.424;101;18.3;24;0.14
09:39:09.424;101;18.3;17;0.19
09:39:10.424;99;18.5;7;0.30
09:39:11.424;100;18.5;2;0.22
09:39:12.424;101;18.7;2;0.13
09:39:13.424;103;18.7;4;0.16
09:39:14.424;105;19.0;7;0.23
09:39:15.424;107;19.0;3;0.24
09:39:16.424;108;19.1;-2;0.17
09:39:17.424;107;19.1;-1;0.15
09:39:18.424;101;19.1;-3;0.17
09:39:19.424;97;19.1;-2;0.15
09:39:20.424;92;19.1;-2;0.22
09:39:21.424;91;19.1;-4;0.23
09:39:22.424;94;19.1;-4;0.23
09:39:23.424;96;19.1;-3;0.14
09:39:24.424;97;17.5;-4;0.06
09:39:25.424;97;17.5;-3;0.15
09:39:26.424;98;16.0;-4;0.17
09:39:27.424;99;16.0;-2;0.19
09:39:28.424;100;15.0;-1;0.15
09:39:29.424;100;15.0;-3;0.19
09:39:30.424;100;14.4;-3;0.16
09:39:31.424;98;14.4;0;0.16
09:39:32.424;96;13.9;-1;0.09
09:39:33.424;97;13.9;-1;0.08
09:39:34.424;98;13.7;-2;0.05
09:39:35.424;98;13.7;-2;0.04
09:39:36.424;98;13.5;-2;0.07
09:39:37.424;96;13.5;-1;0.12
09:39:38.424;97;14.0;1;0.20
09:39:39.424;99;14.0;1;0.18
09:39:40.424;100;15.3;3;0.15
09:39:41.424;98;15.3;8;0.22
09:39:42.424;96;16.5;5;0.11
09:39:43.424;94;16.5;4;0.15
09:39:44.424;94;17.2;3;0.10
09:39:45.424;95;17.2;4;0.06
09:39:46.424;97;17.9;4;0.07
09:39:47.424;100;17.9;5;0.07
09:39:48.424;100;18.8;6;0.13
09:39:49.424;100;18.8;7;0.12
09:39:50.424;100;19.3;4;0.13
09:39:51.424;101;19.3;4;0.11
09:39:52.424;102;19.8;5;0.17
09:39:53.424;102;19.8;7;0.11
09:39:54.424;101;19.9;6;0.11
09:39:55.424;99;19.9;6;0.16
09:39:56.424;97;20.3;7;0.12
09:39:57.424;97;20.3;8;0.12
09:39:58.424;97;20.1;8;0.06
09:39:59.424;97;20.1;8;0.04
09:40:00.424;97;19.3;5;0.07
09:40:01.424;98;19.3;3;0.12
09:40:02.424;102;18.9;7;0.12
09:40:03.424;103;18.9;10;0.22
09:40:04.424;103;18.8;8;0.15
09:40:05.424;104;18.8;8;0.06
09:40:06.424;104;19.3;10;0.07
09:40:07.424;104;19.3;22;0.32
09:40:08.424;103;19.5;24;0.16
09:40:09.424;101;19.5;19;0.23
09:40:10.424;98;19.6;15;0.17
09:40:11.424;96;19.6;13;0.25
09:40:12.424;96;19.8;11;0.17
09:40:13.424;96;19.8;8;0.12
09:40:14.424;97;20.0;7;0.12
09:40:15.424;99;20.0;8;0.12
09:40:16.424;101;20.1;11;0.13
09:40:17.424;102;20.1;8;0.20
09:40:18.424;102;20.2;6;0.12
09:40:19.424;101;20.2;4;0.11
09:40:20.424;100;18.8;2;0.09
09:40:21.424;99;18.8;5;0.14
09:40:22.424;100;17.5;5;0.14
09:40:23.424;100;17.5;6;0.09
09:40:24.424;100;16.4;6;0.18
09:40:25.424;100;16.4;6;0.14
09:40:26.424;100;15.6;8;0.21
09:40:27.424;99;15.6;7;0.10
09:40:28.424;100;15.0;5;0.08
09:40:29.424;99;15.0;6;0.16
09:40:30.424;97;15.0;7;0.16
09:40:31.424;97;15.0;8;0.09
09:40:32.424;97;15.3;10;0.15
09:40:33.424;98;15.3;11;0.14
09:40:34.424;98;15.9;11;0.07
09:40:35.424;100;15.9;11;0.02
09:40:36.424;101;16.4;11;0.04
09:40:37.424;98;16.4;11;0.03
09:40:38.424;96;17.1;12;0.03
09:40:39.424;97;17.1;10;0.08
09:40:40.424;98;17.2;6;0.10
09:40:41.424;99;17.2;3;0.09
09:40:42.424;100;17.6;-5;0.22
09:40:43.424;101;17.6;-13;0.29
09:40:44.424;100;17.9;-15;0.26
09:40:45.424;100;17.9;-17;0.20
09:40:46.424;100;17.9;-16;0.20
09:40:47.424;100;17.9;-16;0.06
09:40:48.424;101;17.9;-17;0.08
09:40:49.424;101;17.9;-17;0.08
09:40:50.424;100;17.3;-17;0.07
09:40:51.424;99;17.3;-17;0.05
09:40:52.424;98;16.5;-18;0.05
09:40:53.424;97;16.5;-18;0.08
09:40:54.424;98;15.8;-15;0.12
09:40:55.424;99;15.8;-12;0.12
09:40:56.424;100;15.1;-10;0.07
09:40:57.424;102;15.1;-8;0.15
09:40:58.424;104;14.5;-10;0.06
09:40:59.424;105;14.5;-8;0.13
09:41:00.424;105;13.9;-8;0.12
09:41:01.424;106;13.9;-10;0.04
09:41:02.424;106;13.5;-11;0.04
09:41:03.424;105;13.5;-11;0.04
09:41:04.424;104;13.0;-11;0.02
09:41:05.424;104;13.0;-10;0.06
09:41:06.424;102;12.6;-10;0.02
09:41:07.424;101;12.6;-10;0.07
09:41:08.424;97;12.3;-10;0.02
09:41:09.424;95;12.3;-10;0.02
09:41:10.424;93;12.2;-8;0.04
09:41:11.424;93;12.2;-10;0.03
09:41:12.424;95;12.5;-8;0.03
09:41:13.424;96;12.5;-10;0.05
09:41:14.424;97;12.5;-5;0.16
09:41:15.424;97;12.5;-4;0.11
09:41:16.424;97;12.4;-6;0.09
09:41:17.424;96;12.4;-6;0.10
09:41:18.424;97;12.4;-6;0.08
09:41:19.424;99;12.4;-4;0.10
09:41:20.424;101;12.9;-7;0.13
09:41:21.424;102;12.9;-7;0.10
09:41:22.424;102;13.4;-8;0.05
09:41:23.424;101;13.4;-8;0.05
09:41:24.424;101;13.9;-8;0.10
09:41:25.424;99;13.9;-8;0.12
09:41:26.424;98;14.3;-10;0.20
09:41:27.424;99;14.3;-10;0.21
09:41:28.424;101;14.7;14;0.22
09:41:29.424;101;14.7;-6;0.26
09:41:30.424;99;14.7;-6;0.17
09:41:31.424;98;14.7;-8;0.11
09:41:32.424;98;14.4;-10;0.06
09:41:33.424;98;14.4;-11;0.06
09:41:34.424;100;14.2;-11;0.04
09:41:35.424;99;14.2;-10;0.02
09:41:36.424;99;14.0;-11;0.05
09:41:37.424;98;14.0;-10;0.03
09:41:38.424;93;13.5;-10;0.01
09:41:39.424;90;13.5;-11;0.02
09:41:40.424;90;12.5;-11;0.02
09:41:41.424;91;12.5;-11;0.01
09:41:42.424;90;11.2;-11;0.01
09:41:43.424;91;11.2;-11;0.01
09:41:44.424;94;10.1;-12;0.02
09:41:45.424;96;10.1;-12;0.02
09:41:46.424;94;9.4;-12;0.05
09:41:47.424;91;9.4;-12;0.03
09:41:48.424;92;8.8;-12;0.01
09:41:49.424;93;8.8;-12;0.02
09:41:50.424;92;8.2;-11;0.08
09:41:51.424;92;8.2;-10;0.08
09:41:52.424;93;7.7;-11;0.02
09:41:53.424;93;7.7;-12;0.02
09:41:54.424;95;7.2;-12;0.02
09:41:55.424;93;7.2;-11;0.03
09:41:56.424;91;7.1;-12;0.04
09:41:57.424;88;7.1;-12;0.02
09:41:58.424;87;7.0;-12;0.02
09:41:59.424;88;7.0;-12;0.01
09:42:00.424;88;6.9;-12;0.02
09:42:01.424;89;6.9;-12;0.02
09:42:02.424;89;7.1;-12;0.02
09:42:03.424;91;7.1;-12;0.02
09:42:04.424;92;7.3;-12;0.02
09:42:05.424;93;7.3;-12;0.01
09:42:06.424;94;7.2;-12;0.02
09:42:07.424;93;7.2;-12;0.05
09:42:08.424;90;7.4;-12;0.04
09:42:09.424;90;7.4;-13;0.08
09:42:10.424;90;7.5;-12;0.03
09:42:11.424;91;7.5;-15;0.08
09:42:12.424;90;7.7;-12;0.08
09:42:13.424;92;7.7;-10;0.10
09:42:14.424;94;7.8;-6;0.15
09:42:15.424;95;7.8;-4;0.07
09:42:16.424;96;7.9;-8;0.08
09:42:17.424;97;7.9;-10;0.04
09:42:18.424;96;8.0;-10;0.03
09:42:19.424;94;8.0;-11;0.03
09:42:20.424;94;8.1;-11;0.02
09:42:21.424;96;8.1;-12;0.03
09:42:22.424;98;7.9;-12;0.02
09:42:23.424;99;7.9;-12;0.01
09:42:24.424;97;8.3;-12;0.01
09:42:25.424;95;8.3;-12;0.01
09:42:26.424;91;8.7;-12;0.02
09:42:27.424;91;8.7;-12;0.03
09:42:28.424;94;8.7;-12;0.05
09:42:29.424;96;8.7;-12;0.03
09:42:30.424;98;9.0;-12;0.02
09:42:31.424;96;9.0;-12;0.02
09:42:32.424;95;9.6;-12;0.02
09:42:33.424;94;9.6;-12;0.02
09:42:34.424;91;10.2;-12;0.04
09:42:35.424;92;10.2;-12;0.03
09:42:36.424;92;10.3;-14;0.07
09:42:37.424;91;10.3;-15;0.14
09:42:38.424;93;10.8;-13;0.11
09:42:39.424;96;10.8;-15;0.14
09:42:40.424;97;11.5;-13;0.12
09:42:41.424;97;11.5;-12;0.11
09:42:42.424;95;12.5;-13;0.11
09:42:43.424;92;12.5;-12;0.05
09:42:44.424;89;12.7;-11;0.03
09:42:45.424;87;12.7;-10;0.02
09:42:46.424;86;13.5;-10;0.02
09:42:47.424;86;13.5;-10;0.03
09:42:48.424;87;14.6;-11;0.02
09:42:49.424;89;14.6;-11;0.02
09:42:50.424;93;15.2;-11;0.03
09:42:51.424;95;15.2;-11;0.03
09:42:52.424;91;15.8;-11;0.04
09:42:53.424;88;15.8;-12;0.05
09:42:54.424;85;16.6;-12;0.04
09:42:55.424;86;16.6;-12;0.03
09:42:56.424;85;17.6;-11;0.04
09:42:57.424;86;17.6;-11;0.03
09:42:58.424;91;18.6;-10;0.02
09:42:59.424;94;18.6;-11;0.02
09:43:00.424;94;19.4;-11;0.06
09:43:01.424;92;19.4;-10;0.05
09:43:02.424;92;19.9;-10;0.07
09:43:03.424;90;19.9;-13;0.10
09:43:04.424;86;20.3;-13;0.05
09:43:05.424;87;20.3;-12;0.06
09:43:06.424;87;20.1;-11;0.03
09:43:07.424;87;20.1;-11;0.02
09:43:08.424;88;19.6;-10;0.06
09:43:09.424;90;19.6;-7;0.15
09:43:10.424;93;19.1;-2;0.11
09:43:11.424;96;19.1;-3;0.07
09:43:12.424;97;18.7;-7;0.11
09:43:13.424;97;18.7;-6;0.12
09:43:14.424;98;18.0;-4;0.07
09:43:15.424;97;18.0;-4;0.09
09:43:16.424;95;17.4;-4;0.05
09:43:17.424;97;17.4;-3;0.03
09:43:18.424;99;16.6;-2;0.03
09:43:19.424;97;16.6;-1;0.03
09:43:20.424;94;15.5;-3;0.05
09:43:21.424;94;15.5;-4;0.04
09:43:22.424;91;14.6;-5;0.03
09:43:23.424;89;14.6;-6;0.03
09:43:24.424;88;14.0;-8;0.05
09:43:25.424;87;14.0;-9;0.02
09:43:26.424;87;13.5;-10;0.04
09:43:27.424;90;13.5;-10;0.05
09:43:28.424;91;13.4;-10;0.06
09:43:29.424;90;13.4;-10;0.06
09:43:30.424;92;13.3;-6;0.11
09:43:31.424;96;13.3;-5;0.04
09:43:32.424;98;12.8;-7;0.03
09:43:33.424;96;12.8;-7;0.03
09:43:34.424;90;12.8;-7;0.10
09:43:35.424;86;12.8;-4;0.16
09:43:36.424;85;12.4;4;0.18
09:43:37.424;86;12.4;-4;0.12
09:43:38.424;87;12.1;-4;0.11
09:43:39.424;88;12.1;-6;0.07
09:43:40.424;89;11.8;-8;0.05
09:43:41.424;90;11.8;-9;0.04
09:43:42.424;94;11.5;-10;0.04
09:43:43.424;96;11.5;-10;0.01
09:43:44.424;93;11.3;-10;0.01
09:43:45.424;91;11.3;-10;0.02
09:43:46.424;90;11.0;-10;0.02
09:43:47.424;88;11.0;-9;0.02
09:43:48.424;87;10.5;-9;0.02
09:43:49.424;87;10.5;-10;0.01
09:43:50.424;88;10.4;-10;0.01
09:43:51.424;88;10.4;-9;0.02
09:43:52.424;91;10.3;-9;0.01
09:43:53.424;91;10.3;-10;0.02
09:43:54.424;90;9.8;-10;0.02
09:43:55.424;88;9.8;-10;0.03
09:43:56.424;88;9.8;-11;0.03
09:43:57.424;90;9.8;-10;0.02
09:43:58.424;91;10.0;-10;0.02
09:43:59.424;92;10.0;-10;0.02
09:44:00.424;94;10.5;-10;0.02
09:44:01.424;94;10.5;-10;0.02
09:44:02.424;92;10.9;-10;0.01
09:44:03.424;90;10.9;-10;0.01
09:44:04.424;88;11.0;-10;0.01
09:44:05.424;86;11.0;-10;0.02
09:44:06.424;85;11.1;-9;0.08
09:44:07.424;89;11.1;-9;0.04
09:44:08.424;92;11.2;-8;0.02
09:44:09.424;95;11.2;-8;0.02
09:44:10.424;94;11.0;-8;0.02
09:44:11.424;92;11.0;-8;0.01
09:44:12.424;89;11.1;-8;0.02
09:44:13.424;87;11.1;-8;0.01
09:44:14.424;86;11.2;-8;0.02
09:44:15.424;86;11.2;-8;0.03
09:44:16.424;88;11.3;-8;0.13
09:44:17.424;92;11.3;-8;0.10
09:44:18.424;96;11.0;-10;0.04
09:44:19.424;99;11.0;-11;0.08
09:44:20.424;96;10.8;-12;0.03
09:44:21.424;91;10.8;-12;0.02
09:44:22.424;87;10.7;-12;0.01
09:44:23.424;82;10.7;-13;0.02
09:44:24.424;78;10.5;-13;0.02
09:44:25.424;77;10.5;-13;0.02
09:44:26.424;76;10.6;-12;0.03
09:44:27.424;76;10.6;-12;0.02
09:44:28.424;78;10.8;-12;0.01
09:44:29.424;83;10.8;-12;0.01
09:44:30.424;87;11.2;-12;0.01
09:44:31.424;91;11.2;-12;0.01
09:44:32.424;95;11.3;-12;0.01
09:44:33.424;94;11.3;-12;0.01
09:44:34.424;89;11.6;-12;0.01
09:44:35.424;88;11.6;-12;0.02
09:44:36.424;88;11.7;-12;0.01
09:44:37.424;86;11.7;-12;0.01
09:44:38.424;86;11.7;-12;0.01
09:44:39.424;87;11.7;-12;0.01
09:44:40.424;88;11.4;-12;0.01
09:44:41.424;87;11.4;-12;0.01
09:44:42.424;88;11.2;-13;0.01
09:44:43.424;88;11.2;-13;0.01
09:44:44.424;87;11.3;-12;0.01
09:44:45.424;86;11.3;-12;0.01
09:44:46.424;87;11.1;-12;0.01
09:44:47.424;86;11.1;-12;0.01
09:44:48.424;84;11.1;-12;0.02
09:44:49.424;85;11.1;-12;0.01
09:44:50.424;85;11.2;-13;0.01
09:44:51.424;83;11.2;-13;0.01
09:44:52.424;82;11.3;-13;0.02
09:44:53.424;84;11.3;-13;0.01
09:44:54.424;86;11.4;-13;0.01
09:44:55.424;90;11.4;-12;0.02
09:44:56.424;93;11.4;-13;0.02
09:44:57.424;92;11.4;-12;0.01
09:44:58.424;89;11.8;-12;0.01
09:44:59.424;84;11.8;-12;0.01
09:45:00.424;84;12.1;-12;0.01
09:45:01.424;85;12.1;-12;0.01
09:45:02.424;85;12.7;-12;0.01
09:45:03.424;85;12.7;-12;0.01
09:45:04.424;89;12.9;-12;0.01
09:45:05.424;90;12.9;-12;0.02
09:45:06.424;89;13.4;-11;0.06
09:45:07.424;89;13.4;-8;0.11
09:45:08.424;92;13.9;-4;0.21
09:45:09.424;92;13.9;-2;0.16
09:45:10.424;92;14.3;-5;0.19
09:45:11.424;92;14.3;-7;0.10
09:45:12.424;92;14.9;-10;0.07
09:45:13.424;95;14.9;-7;0.25
09:45:14.424;97;15.5;11;0.27
09:45:15.424;100;15.5;10;0.17
09:45:16.424;102;16.4;10;0.07
09:45:17.424;102;16.4;-8;0.07
09:45:18.424;102;16.8;-7;0.06
09:45:19.424;101;16.8;-8;0.04
09:45:20.424;100;17.3;8;0.04
09:45:21.424;100;17.3;9;0.04
09:45:22.424;100;17.6;8;0.03
09:45:23.424;101;17.6;9;0.02
09:45:24.424;100;18.3;10;0.02
09:45:25.424;96;18.3;10;0.02
09:45:26.424;94;18.5;9;0.02
09:45:27.424;92;18.5;10;0.02
09:45:28.424;87;18.8;10;0.04
09:45:29.424;86;18.8;10;0.04
09:45:30.424;88;18.7;11;0.03
09:45:31.424;87;18.7;12;0.03
09:45:32.424;86;18.3;12;0.02
09:45:33.424;87;18.3;11;0.02
09:45:34.424;85;18.0;11;0.01
09:45:35.424;82;18.0;11;0.02
09:45:36.424;83;17.7;11;0.02
09:45:37.424;82;17.7;11;0.01
09:45:38.424;79;17.4;12;0.01
09:45:39.424;79;17.4;11;0.01
09:45:40.424;81;17.2;11;0.01
09:45:41.424;80;17.2;11;0.01
09:45:42.424;81;16.7;10;0.02
09:45:43.424;84;16.7;10;0.02
09:45:44.424;84;16.2;10;0.02
09:45:45.424;86;16.2;9;0.02
09:45:46.424;85;16.1;8;0.01
09:45:47.424;81;16.1;10;0.01
09:45:48.424;77;15.7;8;0.02
09:45:49.424;77;15.7;8;0.02
09:45:50.424;75;15.3;10;0.02
09:45:51.424;74;15.3;10;0.03
09:45:52.424;78;15.0;10;0.01
09:45:53.424;80;15.0;10;0.02
09:45:54.424;80;14.4;9;0.02
09:45:55.424;83;14.4;9;0.02
09:45:56.424;83;13.9;9;0.02
09:45:57.424;80;13.9;8;0.02
09:45:58.424;78;13.4;8;0.02
09:45:59.424;79;13.4;8;0.02
09:46:00.424;79;13.3;8;0.02
09:46:01.424;80;13.3;9;0.01
09:46:02.424;81;13.1;9;0.02
09:46:03.424;81;13.1;8;0.03
09:46:04.424;81;12.7;8;0.02
09:46:05.424;82;12.7;7;0.02
09:46:06.424;81;12.4;7;0.02
09:46:07.424;80;12.4;7;0.02
09:46:08.424;81;12.3;7;0.02
09:46:09.424;81;12.3;8;0.02
09:46:10.424;79;12.3;8;0.02
09:46:11.424;78;12.3;8;0.02
09:46:12.424;81;12.6;8;0.02
09:46:13.424;80;12.6;8;0.02
09:46:14.424;79;12.8;8;0.02
09:46:15.424;81;12.8;8;0.02
09:46:16.424;82;13.0;8;0.02
09:46:17.424;81;13.0;8;0.02
09:46:18.424;79;13.2;8;0.02
09:46:19.424;81;13.2;8;0.02
09:46:20.424;81;13.4;8;0.02
09:46:21.424;80;13.4;8;0.02
09:46:22.424;83;13.5;8;0.02
09:46:23.424;84;13.5;8;0.02
09:46:24.424;84;14.0;10;0.01
09:46:25.424;80;14.0;10;0.02
09:46:26.424;78;14.1;10;0.01
09:46:27.424;79;14.1;10;0.01
09:46:28.424;79;14.2;10;0.02
09:46:29.424;79;14.2;10;0.02
09:46:30.424;82;14.3;8;0.02
09:46:31.424;83;14.3;10;0.02
09:46:32.424;82;14.3;10;0.02
09:46:33.424;80;14.3;10;0.02
09:46:34.424;81;14.4;10;0.02
09:46:35.424;80;14.4;10;0.02
09:46:36.424;77;14.4;10;0.02
