Time;HR;BR;Posture;Activity
09:19:03.427;78;23.0;-173;0.11
09:19:04.427;79;23.7;-173;0.02
09:19:05.427;80;23.7;-173;0.02
09:19:06.427;80;24.3;-172;0.05
09:19:07.427;80;24.3;-170;0.02
09:19:08.427;82;24.3;-170;0.10
09:19:09.427;83;24.3;-170;0.02
09:19:10.427;83;24.3;-170;0.04
09:19:11.427;83;24.3;-170;0.02
09:19:12.427;83;24.3;-172;0.20
09:19:13.427;83;24.3;-173;0.05
09:19:14.427;84;23.9;-173;0.09
09:19:15.427;85;23.9;-174;0.12
09:19:16.427;86;23.6;-175;0.17
09:19:17.427;87;23.6;-176;0.19
09:19:18.427;87;23.4;176;0.29
09:19:19.427;88;23.4;174;0.18
09:19:20.427;89;23.4;169;0.31
09:19:21.427;89;23.4;166;0.28
09:19:22.427;89;23.5;165;0.24
09:19:23.427;89;23.5;-164;0.23
09:19:24.427;89;23.5;-162;0.22
09:19:25.427;90;23.5;-163;0.08
09:19:26.427;91;23.5;-164;0.08
09:19:27.427;92;23.5;-172;0.34
09:19:28.427;93;23.5;-176;0.24
09:19:29.427;93;23.5;-176;0.09
09:19:30.427;94;23.5;-175;0.02
09:19:31.427;98;23.5;-173;0.04
09:19:32.427;101;23.4;-171;0.08
09:19:33.427;97;23.4;-172;0.13
09:19:34.427;94;23.3;-172;0.14
09:19:35.427;92;23.3;-168;0.09
09:19:36.427;91;23.0;-168;0.04
09:19:37.427;89;23.0;-169;0.05
09:19:38.427;89;22.8;-169;0.12
09:19:39.427;89;22.8;-168;0.19
09:19:40.427;89;20.5;-170;0.11
09:19:41.427;90;20.5;-170;0.18
09:19:42.427;90;19.4;-168;0.17
09:19:43.427;91;19.4;-165;0.08
09:19:44.427;92;18.6;-165;0.04
09:19:45.427;91;18.6;-165;0.03
09:19:46.427;88;18.3;-167;0.07
09:19:47.427;84;18.3;-170;0.10
09:19:48.427;82;18.2;-172;0.07
09:19:49.427;84;18.2;-173;0.07
09:19:50.427;86;18.5;-171;0.08
09:19:51.427;88;18.5;-170;0.10
09:19:52.427;89;19.1;-170;0.07
09:19:53.427;89;19.1;-166;0.11
09:19:54.427;90;19.8;-168;0.14
09:19:55.427;90;19.8;-166;0.14
09:19:56.427;90;20.9;-168;0.16
09:19:57.427;92;20.9;-166;0.09
09:19:58.427;94;22.4;-166;0.02
09:19:59.427;92;22.4;-167;0.04
09:20:00.427;88;24.0;-166;0.14
09:20:01.427;88;24.0;-166;0.17
09:20:02.427;88;24.9;-168;0.19
09:20:03.427;90;24.9;-170;0.23
09:20:04.427;91;26.0;-170;0.19
09:20:05.427;92;26.0;-168;0.23
09:20:06.427;93;27.3;-168;0.24
09:20:07.427;94;27.3;-169;0.24
09:20:08.427;96;28.5;-170;0.25
09:20:09.427;97;28.5;-170;0.27
09:20:10.427;98;29.8;-169;0.26
09:20:11.427;92;29.8;-168;0.24
09:20:12.427;89;31.0;-169;0.22
09:20:13.427;87;31.0;-169;0.23
09:20:14.427;88;32.4;-168;0.25
09:20:15.427;88;32.4;-167;0.23
09:20:16.427;88;34.0;-166;0.24
09:20:17.427;88;34.0;-165;0.21
09:20:18.427;88;35.1;-166;0.25
09:20:19.427;89;35.1;-166;0.25
09:20:20.427;89;37.0;-168;0.25
09:20:21.427;90;37.0;-170;0.21
09:20:22.427;90;39.0;-168;0.22
09:20:23.427;91;39.0;-168;0.21
09:20:24.427;91;40.5;-168;0.18
09:20:25.427;94;40.5;-169;0.21
09:20:26.427;97;41.5;-172;0.21
09:20:27.427;98;41.5;-170;0.12
09:20:28.427;99;42.5;-172;0.08
09:20:29.427;98;42.5;-173;0.06
09:20:30.427;98;42.7;-175;0.05
09:20:31.427;94;42.7;-176;0.03
09:20:32.427;90;42.6;-176;0.02
09:20:33.427;86;42.6;-176;0.01
09:20:34.427;88;42.3;-176;0.02
09:20:35.427;90;42.3;-175;0.05
09:20:36.427;91;41.4;-173;0.06
09:20:37.427;92;41.4;-169;0.13
09:20:38.427;95;40.2;-169;0.12
09:20:39.427;97;40.2;-168;0.05
09:20:40.427;97;38.0;-168;0.01
09:20:41.427;93;38.0;-168;0.03
09:20:42.427;90;35.4;-170;0.05
09:20:43.427;87;35.4;-172;0.05
09:20:44.427;83;33.1;-172;0.04
09:20:45.427;82;33.1;-175;0.11
09:20:46.427;81;31.0;-176;0.06
09:20:47.427;81;31.0;-174;0.07
09:20:48.427;81;29.1;-168;0.18
09:20:49.427;81;29.1;-169;0.09
09:20:50.427;82;27.4;-170;0.05
09:20:51.427;82;27.4;-170;0.11
09:20:52.427;82;26.1;-166;0.15
09:20:53.427;84;26.1;-166;0.15
09:20:54.427;86;25.0;-167;0.16
09:20:55.427;90;25.0;-164;0.10
09:20:56.427;90;24.3;-165;0.11
09:20:57.427;92;24.3;-167;0.10
09:20:58.427;91;24.0;-167;0.07
09:20:59.427;92;24.0;-168;0.02
09:21:00.427;93;23.7;-168;0.03
09:21:01.427;93;23.7;-169;0.03
09:21:02.427;89;24.3;-168;0.03
09:21:03.427;86;24.3;-169;0.03
09:21:04.427;87;24.6;-169;0.02
09:21:05.427;88;24.6;-168;0.04
09:21:06.427;88;25.1;-170;0.05
09:21:07.427;89;25.1;-170;0.04
09:21:08.427;90;25.6;-170;0.04
09:21:09.427;92;25.6;-170;0.03
09:21:10.427;92;26.3;-172;0.02
09:21:11.427;93;26.3;-172;0.04
09:21:12.427;92;26.7;-172;0.03
09:21:13.427;91;26.7;-172;0.02
09:21:14.427;91;27.0;-172;0.04
09:21:15.427;91;27.0;-169;0.06
09:21:16.427;89;27.3;-168;0.02
09:21:17.427;87;27.3;-168;0.03
09:21:18.427;88;27.3;-168;0.02
09:21:19.427;90;27.3;-168;0.02
09:21:20.427;91;27.9;-165;0.13
09:21:21.427;90;27.9;-165;0.20
09:21:22.427;91;28.1;-166;0.22
09:21:23.427;91;28.1;-168;0.23
09:21:24.427;92;28.6;-168;0.19
09:21:25.427;92;28.6;-169;0.24
09:21:26.427;93;29.0;-157;0.40
09:21:27.427;93;29.0;-159;0.27
09:21:28.427;93;29.1;-159;0.25
09:21:29.427;96;29.1;-163;0.20
09:21:30.427;96;29.2;-168;0.23
09:21:31.427;98;29.2;-169;0.16
09:21:32.427;99;29.3;-169;0.16
09:21:33.427;99;29.3;-172;0.16
09:21:34.427;99;29.7;-171;0.13
09:21:35.427;98;29.7;-169;0.14
09:21:36.427;97;30.3;-172;0.15
09:21:37.427;96;30.3;-170;0.09
09:21:38.427;95;31.0;169;0.10
09:21:39.427;93;31.0;172;0.08
09:21:40.427;92;28.2;172;0.01
09:21:41.427;89;28.2;170;0.02
09:21:42.427;88;26.0;170;0.02
09:21:43.427;88;26.0;169;0.01
09:21:44.427;89;24.0;169;0.01
09:21:45.427;91;24.0;169;0.01
09:21:46.427;93;22.2;170;0.02
09:21:47.427;96;22.2;170;0.01
09:21:48.427;94;20.9;172;0.05
09:21:49.427;90;20.9;-170;0.11
09:21:50.427;88;20.0;-169;0.12
09:21:51.427;88;20.0;-170;0.13
09:21:52.427;89;19.5;-171;0.09
09:21:53.427;90;19.5;-170;0.03
09:21:54.427;89;19.4;-172;0.02
09:21:55.427;90;19.4;-171;0.02
09:21:56.427;89;19.5;-171;0.02
09:21:57.427;88;19.5;-171;0.02
09:21:58.427;86;20.0;-172;0.01
09:21:59.427;85;20.0;-170;0.02
09:22:00.427;87;20.4;-170;0.01
09:22:01.427;87;20.4;-172;0.02
09:22:02.427;87;20.4;-172;0.01
09:22:03.427;86;20.4;-172;0.01
09:22:04.427;86;20.5;-170;0.01
09:22:05.427;87;20.5;-172;0.01
09:22:06.427;87;20.8;-172;0.01
09:22:07.427;87;20.8;-172;0.01
09:22:08.427;85;21.1;-172;0.01
09:22:09.427;81;21.1;-170;0.01
09:22:10.427;80;21.4;-170;0.01
09:22:11.427;79;21.4;-170;0.01
09:22:12.427;80;21.4;-170;0.02
09:22:13.427;84;21.4;-169;0.08
09:22:14.427;89;21.3;-170;0.15
09:22:15.427;93;21.3;-169;0.11
09:22:16.427;97;21.6;-170;0.12
09:22:17.427;99;21.6;-170;0.09
09:22:18.427;95;21.8;169;0.11
09:22:19.427;91;21.8;169;0.13
09:22:20.427;88;21.8;169;0.12
09:22:21.427;86;21.8;169;0.13
09:22:22.427;85;22.0;-171;0.13
09:22:23.427;86;22.0;-168;0.16
09:22:24.427;87;22.5;-169;0.12
09:22:25.427;88;22.5;-166;0.10
09:22:26.427;89;22.9;168;0.09
09:22:27.427;89;22.9;-167;0.12
09:22:28.427;90;23.3;-170;0.19
09:22:29.427;92;23.3;-172;0.12
09:22:30.427;93;24.0;-170;0.15
09:22:31.427;93;24.0;-172;0.14
09:22:32.427;95;24.9;-170;0.12
09:22:33.427;98;24.9;-170;0.13
09:22:34.427;98;25.7;-172;0.10
09:22:35.427;97;25.7;-170;0.11
09:22:36.427;95;26.1;173;0.12
09:22:37.427;95;26.1;-170;0.11
09:22:38.427;94;26.8;-172;0.13
09:22:39.427;94;26.8;-170;0.03
09:22:40.427;94;27.4;-170;0.01
09:22:41.427;93;27.4;170;0.01
09:22:42.427;91;27.7;170;0.01
09:22:43.427;89;27.7;170;0.01
09:22:44.427;88;27.9;170;0.01
09:22:45.427;88;27.9;170;0.01
09:22:46.427;88;27.8;170;0.01
09:22:47.427;89;27.8;170;0.01
09:22:48.427;87;27.7;170;0.01
09:22:49.427;87;27.7;169;0.04
09:22:50.427;90;27.4;172;0.09
09:22:51.427;93;27.4;173;0.02
09:22:52.427;94;26.7;173;0.02
09:22:53.427;93;26.7;173;0.01
09:22:54.427;90;26.2;173;0.01
09:22:55.427;87;26.2;173;0.01
09:22:56.427;85;25.7;173;0.01
09:22:57.427;85;25.7;172;0.02
09:22:58.427;88;24.6;-172;0.01
09:22:59.427;92;24.6;-172;0.01
09:23:00.427;89;23.9;-172;0.01
09:23:01.427;85;23.9;-172;0.01
09:23:02.427;82;23.7;-172;0.01
09:23:03.427;79;23.7;-172;0.01
09:23:04.427;77;23.4;-172;0.01
09:23:05.427;76;23.4;-172;0.01
09:23:06.427;75;23.5;-172;0.01
09:23:07.427;74;23.5;-172;0.01
09:23:08.427;75;23.5;-172;0.01
09:23:09.427;74;23.5;-172;0.01
09:23:10.427;75;23.6;-172;0.02
09:23:11.427;75;23.6;-172;0.01
09:23:12.427;74;23.6;-172;0.01
09:23:13.427;73;23.6;-172;0.01
09:23:14.427;73;23.6;-172;0.01
09:23:15.427;75;23.6;-172;0.01
09:23:16.427;78;24.0;-172;0.01
09:23:17.427;80;24.0;-172;0.01
09:23:18.427;82;24.3;-172;0.01
09:23:19.427;80;24.3;-172;0.01
09:23:20.427;77;24.5;-172;0.01
09:23:21.427;75;24.5;-172;0.01
09:23:22.427;75;24.8;-172;0.01
09:23:23.427;76;24.8;-172;0.01
09:23:24.427;76;25.0;-172;0.01
09:23:25.427;76;25.0;-172;0.02
09:23:26.427;78;24.9;-172;0.09
09:23:27.427;79;24.9;-169;0.10
09:23:28.427;82;24.8;-171;0.14
09:23:29.427;86;24.8;-170;0.16
09:23:30.427;87;25.0;-170;0.14
09:23:31.427;89;25.0;-170;0.11
09:23:32.427;90;25.5;-168;0.11
09:23:33.427;92;25.5;-170;0.10
09:23:34.427;92;26.0;-168;0.10
09:23:35.427;92;26.0;-170;0.11
09:23:36.427;92;26.1;-168;0.11
09:23:37.427;92;26.1;-169;0.08
09:23:38.427;94;26.4;169;0.05
09:23:39.427;96;26.4;170;0.02
09:23:40.427;98;26.8;170;0.02
09:23:41.427;100;26.8;170;0.02
09:23:42.427;100;27.1;170;0.02
09:23:43.427;97;27.1;172;0.03
09:23:44.427;95;27.4;172;0.03
09:23:45.427;95;27.4;170;0.03
09:23:46.427;96;28.0;170;0.02
09:23:47.427;96;28.0;172;0.05
09:23:48.427;92;28.2;172;0.03
09:23:49.427;89;28.2;173;0.02
09:23:50.427;84;28.3;172;0.05
09:23:51.427;84;28.3;172;0.11
09:23:52.427;85;28.5;172;0.12
09:23:53.427;85;28.5;172;0.08
09:23:54.427;86;28.6;-170;0.13
09:23:55.427;88;28.6;172;0.12
09:23:56.427;90;28.8;-170;0.10
09:23:57.427;87;28.8;-172;0.13
09:23:58.427;84;28.9;-173;0.16
09:23:59.427;81;28.9;-172;0.09
09:24:00.427;80;29.0;170;0.05
09:24:01.427;80;29.0;170;0.01
09:24:02.427;83;28.8;170;0.02
09:24:03.427;82;28.8;170;0.01
09:24:04.427;81;28.3;170;0.01
09:24:05.427;81;28.3;170;0.01
09:24:06.427;82;27.9;170;0.01
09:24:07.427;82;27.9;170;0.01
09:24:08.427;81;27.5;170;0.01
09:24:09.427;82;27.5;172;0.01
09:24:10.427;82;26.9;172;0.01
09:24:11.427;81;26.9;172;0.01
09:24:12.427;79;26.3;170;0.01
09:24:13.427;77;26.3;170;0.01
09:24:14.427;75;25.8;170;0.01
09:24:15.427;76;25.8;170;0.01
09:24:16.427;78;25.3;172;0.08
09:24:17.427;82;25.3;173;0.05
09:24:18.427;87;24.6;174;0.02
09:24:19.427;90;24.6;174;0.01
09:24:20.427;88;23.6;173;0.02
09:24:21.427;85;23.6;173;0.01
09:24:22.427;81;23.1;173;0.01
09:24:23.427;80;23.1;173;0.01
09:24:24.427;81;22.9;173;0.01
09:24:25.427;83;22.9;172;0.02
09:24:26.427;83;22.7;172;0.01
09:24:27.427;83;22.7;172;0.01
09:24:28.427;82;22.5;172;0.01
09:24:29.427;84;22.5;172;0.02
09:24:30.427;86;22.4;172;0.01
09:24:31.427;81;22.4;172;0.01
09:24:32.427;76;22.2;173;0.01
09:24:33.427;74;22.2;173;0.01
09:24:34.427;72;22.1;173;0.01
09:24:35.427;76;22.1;173;0.01
09:24:36.427;80;21.7;173;0.01
09:24:37.427;84;21.7;173;0.01
09:24:38.427;86;21.6;173;0.06
09:24:39.427;87;21.6;170;0.07
09:24:40.427;88;21.9;172;0.02
09:24:41.427;88;21.9;172;0.01
09:24:42.427;89;21.8;172;0.01
09:24:43.427;89;21.8;172;0.02
09:24:44.427;90;21.7;170;0.07
09:24:45.427;93;21.7;172;0.12
09:24:46.427;93;21.7;169;0.11
09:24:47.427;91;21.7;-170;0.08
09:24:48.427;89;21.9;-169;0.08
09:24:49.427;85;21.9;-169;0.02
09:24:50.427;84;21.8;-169;0.02
09:24:51.427;84;21.8;168;0.03
09:24:52.427;86;21.7;-168;0.02
09:24:53.427;87;21.7;-170;0.04
09:24:54.427;89;21.7;170;0.06
09:24:55.427;89;21.7;-168;0.10
09:24:56.427;86;21.6;168;0.10
09:24:57.427;87;21.6;167;0.05
09:24:58.427;91;21.5;168;0.03
09:24:59.427;90;21.5;168;0.01
09:25:00.427;85;21.5;168;0.01
09:25:01.427;82;21.5;168;0.01
09:25:02.427;80;21.5;168;0.01
09:25:03.427;77;21.5;169;0.02
09:25:04.427;69;21.1;-170;0.04
09:25:05.427;67;21.1;-168;0.08
09:25:06.427;70;20.8;-169;0.07
09:25:07.427;73;20.8;-168;0.05
09:25:08.427;76;20.5;-167;0.02
09:25:09.427;80;20.5;-167;0.02
09:25:10.427;83;20.3;168;0.01
09:25:11.427;85;20.3;168;0.02
09:25:12.427;85;20.1;170;0.03
09:25:13.427;79;20.1;170;0.02
09:25:14.427;76;19.6;-170;0.02
09:25:15.427;74;19.6;-172;0.01
09:25:16.427;72;19.4;172;0.01
09:25:17.427;72;19.4;-172;0.01
09:25:18.427;73;19.0;-172;0.01
09:25:19.427;74;19.0;-172;0.01
09:25:20.427;74;18.6;-172;0.02
09:25:21.427;74;18.6;-169;0.05
09:25:22.427;74;18.5;-171;0.10
09:25:23.427;73;18.5;-170;0.16
09:25:24.427;76;18.8;-170;0.16
09:25:25.427;77;18.8;-172;0.17
09:25:26.427;76;19.3;-170;0.15
09:25:27.427;76;19.3;-168;0.14
09:25:28.427;77;19.8;-168;0.04
09:25:29.427;80;19.8;-169;0.03
09:25:30.427;84;20.2;-170;0.01
09:25:31.427;84;20.2;-170;0.01
09:25:32.427;82;20.6;-168;0.07
09:25:33.427;83;20.6;-171;0.12
09:25:34.427;85;21.5;-170;0.13
09:25:35.427;88;21.5;-170;0.15
09:25:36.427;90;22.3;-170;0.17
09:25:37.427;90;22.3;-170;0.14
09:25:38.427;90;23.7;-169;0.14
09:25:39.427;89;23.7;-170;0.10
09:25:40.427;90;24.9;-169;0.04
09:25:41.427;89;24.9;-169;0.01
09:25:42.427;88;25.7;-169;0.01
09:25:43.427;85;25.7;170;0.02
09:25:44.427;80;26.2;170;0.01
09:25:45.427;81;26.2;170;0.01
09:25:46.427;81;26.2;170;0.01
09:25:47.427;82;26.2;-170;0.01
09:25:48.427;82;26.0;-170;0.01
09:25:49.427;80;26.0;-170;0.01
09:25:50.427;80;26.4;-170;0.01
09:25:51.427;78;26.4;-170;0.01
09:25:52.427;76;26.5;-170;0.01
09:25:53.427;76;26.5;-170;0.01
09:25:54.427;75;26.2;-170;0.01
09:25:55.427;76;26.2;-170;0.01
09:25:56.427;76;25.7;-170;0.01
09:25:57.427;75;25.7;-170;0.01
09:25:58.427;75;24.9;-170;0.01
09:25:59.427;75;24.9;-170;0.01
09:26:00.427;75;24.2;-170;0.01
09:26:01.427;75;24.2;-170;0.01
09:26:02.427;75;23.9;-170;0.01
09:26:03.427;76;23.9;-170;0.01
09:26:04.427;77;23.9;-170;0.01
09:26:05.427;77;23.9;-170;0.01
09:26:06.427;78;23.6;-170;0.01
09:26:07.427;78;23.6;-170;0.01
09:26:08.427;79;24.0;-170;0.01
09:26:09.427;80;24.0;-170;0.01
09:26:10.427;79;24.0;-170;0.01
09:26:11.427;77;24.0;-170;0.01
09:26:12.427;77;24.0;-170;0.01
09:26:13.427;76;24.0;-170;0.01
09:26:14.427;76;24.0;-170;0.01
09:26:15.427;76;24.0;-170;0.01
09:26:16.427;76;24.3;-170;0.01
09:26:17.427;76;24.3;-170;0.01
09:26:18.427;77;24.2;-170;0.01
09:26:19.427;77;24.2;-170;0.01
09:26:20.427;76;24.2;-170;0.01
09:26:21.427;75;24.2;-170;0.01
09:26:22.427;74;24.2;-170;0.01
09:26:23.427;75;24.2;-170;0.01
09:26:24.427;77;24.2;-170;0.01
09:26:25.427;77;24.2;-170;0.01
09:26:26.427;78;24.2;-170;0.01
09:26:27.427;77;24.2;-170;0.01
09:26:28.427;76;23.9;-170;0.01
09:26:29.427;77;23.9;-170;0.01
09:26:30.427;77;23.6;-170;0.01
09:26:31.427;79;23.6;-170;0.01
09:26:32.427;80;23.3;-170;0.01
09:26:33.427;80;23.3;-170;0.01
09:26:34.427;81;23.1;-170;0.01
09:26:35.427;81;23.1;-170;0.02
09:26:36.427;81;22.9;-170;0.10
09:26:37.427;82;22.9;-169;0.10
09:26:38.427;85;23.0;-169;0.04
09:26:39.427;88;23.0;-170;0.04
09:26:40.427;91;23.1;-173;0.15
09:26:41.427;91;23.1;-172;0.15
09:26:42.427;90;23.2;-173;0.17
09:26:43.427;89;23.2;-171;0.15
09:26:44.427;89;23.6;-170;0.14
09:26:45.427;88;23.6;-169;0.15
09:26:46.427;89;24.2;-168;0.17
09:26:47.427;89;24.2;-168;0.20
09:26:48.427;90;24.8;-170;0.16
09:26:49.427;91;24.8;-169;0.17
09:26:50.427;91;25.6;-167;0.19
09:26:51.427;92;25.6;-160;0.18
09:26:52.427;92;26.3;-159;0.07
09:26:53.427;93;26.3;-160;0.21
09:26:54.427;94;27.0;-162;0.25
09:26:55.427;94;27.0;-166;0.27
09:26:56.427;93;27.6;-166;0.25
09:26:57.427;92;27.6;-168;0.25
09:26:58.427;92;28.4;-169;0.23
09:26:59.427;92;28.4;-170;0.27
09:27:00.427;91;29.5;-171;0.24
09:27:01.427;91;29.5;-171;0.26
09:27:02.427;91;30.7;-170;0.27
09:27:03.427;91;30.7;-170;0.26
09:27:04.427;91;31.6;-170;0.27
09:27:05.427;91;31.6;-170;0.26
09:27:06.427;91;32.3;-170;0.23
09:27:07.427;91;32.3;-171;0.24
09:27:08.427;91;33.3;-172;0.23
09:27:09.427;91;33.3;-172;0.24
09:27:10.427;91;34.1;-172;0.20
09:27:11.427;91;34.1;-169;0.20
09:27:12.427;92;35.2;-171;0.17
09:27:13.427;95;35.2;-172;0.26
09:27:14.427;98;36.2;-172;0.25
09:27:15.427;100;36.2;-172;0.26
09:27:16.427;100;37.1;-172;0.18
09:27:17.427;101;37.1;-173;0.22
09:27:18.427;101;37.6;-172;0.18
09:27:19.427;101;37.6;-170;0.23
09:27:20.427;102;37.7;-169;0.27
09:27:21.427;102;37.7;-168;0.28
09:27:22.427;102;37.8;-168;0.27
09:27:23.427;102;37.8;-168;0.33
09:27:24.427;102;38.2;-168;0.32
09:27:25.427;102;38.2;-168;0.31
09:27:26.427;103;38.6;167;0.32
09:27:27.427;105;38.6;166;0.34
09:27:28.427;107;38.9;-166;0.27
09:27:29.427;108;38.9;-165;0.19
09:27:30.427;108;39.3;-166;0.31
09:27:31.427;108;39.3;168;0.30
09:27:32.427;108;39.6;168;0.28
09:27:33.427;107;39.6;168;0.29
09:27:34.427;107;39.9;-168;0.28
09:27:35.427;107;39.9;168;0.25
09:27:36.427;106;40.1;-169;0.28
09:27:37.427;105;40.1;-168;0.23
09:27:38.427;105;40.3;-170;0.24
09:27:39.427;105;40.3;-172;0.24
09:27:40.427;106;40.5;-172;0.21
09:27:41.427;107;40.5;-172;0.25
09:27:42.427;108;40.7;-170;0.24
09:27:43.427;107;40.7;-170;0.25
09:27:44.427;107;41.0;-170;0.24
09:27:45.427;107;41.0;-171;0.25
09:27:46.427;103;41.3;-170;0.26
09:27:47.427;100;41.3;-170;0.24
09:27:48.427;98;41.6;-170;0.25
09:27:49.427;97;41.6;172;0.26
09:27:50.427;96;41.8;-171;0.22
09:27:51.427;95;41.8;-170;0.24
09:27:52.427;95;42.0;-170;0.23
09:27:53.427;96;42.0;-170;0.25
09:27:54.427;96;42.2;-170;0.24
09:27:55.427;98;42.2;-170;0.25
09:27:56.427;98;42.2;-170;0.22
09:27:57.427;98;42.2;172;0.24
09:27:58.427;99;42.3;172;0.18
09:27:59.427;98;42.3;-167;0.15
09:28:00.427;96;42.3;-165;0.07
09:28:01.427;95;42.3;-168;0.18
09:28:02.427;94;42.4;165;0.12
09:28:03.427;95;42.4;166;0.21
09:28:04.427;97;42.4;-168;0.18
09:28:05.427;97;42.4;-162;0.24
09:28:06.427;99;42.4;-162;0.06
09:28:07.427;99;42.4;-168;0.27
09:28:08.427;100;42.4;-169;0.28
09:28:09.427;99;42.4;-168;0.27
09:28:10.427;99;38.7;-168;0.26
09:28:11.427;100;38.7;-169;0.29
09:28:12.427;100;36.1;-170;0.30
09:28:13.427;100;36.1;-170;0.30
09:28:14.427;100;34.1;-170;0.31
09:28:15.427;102;34.1;-170;0.32
09:28:16.427;103;32.3;-172;0.41
09:28:17.427;103;32.3;-173;0.45
09:28:18.427;104;31.0;-173;0.34
09:28:19.427;105;31.0;-172;0.30
09:28:20.427;105;29.9;-172;0.29
09:28:21.427;104;29.9;-172;0.29
09:28:22.427;104;29.0;-172;0.29
09:28:23.427;103;29.0;-172;0.31
09:28:24.427;101;28.2;-172;0.29
09:28:25.427;101;28.2;-172;0.34
09:28:26.427;100;27.6;-172;0.33
09:28:27.427;100;27.6;-171;0.34
09:28:28.427;100;27.0;-170;0.28
09:28:29.427;102;27.0;-170;0.35
09:28:30.427;102;26.6;-169;0.30
09:28:31.427;102;26.6;-169;0.28
09:28:32.427;103;26.2;-169;0.28
09:28:33.427;103;26.2;-170;0.29
09:28:34.427;103;25.9;-169;0.28
09:28:35.427;102;25.9;-170;0.28
09:28:36.427;101;25.7;-170;0.27
09:28:37.427;101;25.7;-170;0.26
09:28:38.427;102;25.5;-170;0.27
09:28:39.427;104;25.5;-170;0.26
09:28:40.427;105;25.4;-169;0.24
09:28:41.427;106;25.4;-165;0.25
09:28:42.427;103;25.4;-166;0.16
09:28:43.427;101;25.4;-167;0.07
09:28:44.427;100;25.4;-168;0.05
09:28:45.427;100;25.4;-168;0.03
09:28:46.427;101;25.4;-168;0.17
09:28:47.427;102;25.4;-163;0.18
09:28:48.427;105;25.6;-168;0.39
09:28:49.427;107;25.6;173;0.27
09:28:50.427;107;25.9;171;0.14
09:28:51.427;105;25.9;168;0.09
09:28:52.427;100;26.2;167;0.06
09:28:53.427;95;26.2;166;0.03
09:28:54.427;93;26.4;166;0.03
09:28:55.427;93;26.4;166;0.01
09:28:56.427;94;26.6;166;0.02
09:28:57.427;97;26.6;166;0.01
09:28:58.427;97;24.3;166;0.01
09:28:59.427;96;24.3;166;0.02
09:29:00.427;95;22.1;166;0.02
09:29:01.427;92;22.1;166;0.03
09:29:02.427;89;20.2;166;0.02
09:29:03.427;84;20.2;166;0.03
09:29:04.427;85;18.5;168;0.10
09:29:05.427;85;18.5;165;0.16
09:29:06.427;85;17.6;165;0.11
09:29:07.427;86;17.6;167;0.09
09:29:08.427;87;17.0;166;0.10
09:29:09.427;88;17.0;166;0.04
09:29:10.427;88;16.5;166;0.02
09:29:11.427;89;16.5;165;0.04
09:29:12.427;89;16.1;165;0.04
09:29:13.427;90;16.1;165;0.02
09:29:14.427;89;16.0;165;0.03
09:29:15.427;86;16.0;166;0.06
09:29:16.427;87;16.2;166;0.02
09:29:17.427;88;16.2;166;0.01
09:29:18.427;88;16.3;166;0.01
09:29:19.427;85;16.3;166;0.01
09:29:20.427;83;16.5;166;0.01
09:29:21.427;82;16.5;166;0.01
09:29:22.427;84;16.7;166;0.01
09:29:23.427;87;16.7;165;0.02
