-35,21,53
-37,21,50
-33,18,48
-32,18,50
-35,18,47
-33,20,52
-34,23,54
-32,23,52
-27,24,48
-25,26,47
-27,31,52
-24,35,51
-26,37,49
-28,37,44
-15,39,57
-1,38,62
-15,41,42
-29,45,50
-12,45,74
-18,40,65
-15,32,59
-2,20,60
-8,26,39
-61,25,27
-44,30,30
-49,29,29
-53,29,28
-31,30,51
67,25,64
-80,27,-60
-128,34,-63
-75,55,-13
-57,31,8
-66,24,2
-60,33,-1
-49,33,0
-51,39,-2
-52,41,2
-52,41,2
-49,43,3
-46,44,-1
-50,48,5
-47,37,15
-50,37,13
-53,41,15
-53,38,14
-54,36,12
-71,42,8
-50,38,19
-39,34,23
-43,34,22
-46,38,19
-47,39,10
-52,42,5
-55,40,5
-51,40,-4
-48,42,-7
-52,36,-6
-53,35,9
-57,35,22
-60,25,17
-67,26,7
-63,24,-1
-54,23,5
-54,23,7
-59,26,20
-56,26,24
-21,27,55
-65,29,4
-83,37,-13
-43,37,27
-61,44,12
-55,43,12
-57,40,7
-58,39,-2
-66,43,-27
-75,46,-45
-90,39,-49
-70,29,-54
-77,29,-61
-83,26,-9
-79,19,35
-66,18,42
-37,19,36
3,-4,30
-2,-17,22
-4,-28,37
-14,-29,47
-22,-29,45
5,-32,52
-6,-34,50
-9,-44,47
-14,-41,40
-7,-39,51
0,-44,50
-9,-46,53
-11,-48,48
-4,-46,46
-3,-46,45
-2,-51,37
-3,-52,33
-3,-51,36
-4,-55,35
-5,-54,36
0,-53,36
0,-53,37
-1,-49,32
-1,-52,22
-6,-53,22
-17,-54,25
-14,-53,25
-9,-52,19
-23,-58,21
-23,-60,27
-21,-62,25
-12,-61,30
-9,-57,32
-10,-52,35
-13,-51,34
-10,-48,31
-1,-51,30
-6,-50,27
-8,-49,28
-5,-52,26
0,-51,31
-4,-55,33
-10,-60,34
-14,-63,43
-9,-59,50
-13,-59,44
-16,-65,40
-19,-62,37
-25,-52,31
-21,-45,33
-16,-41,35
-16,-41,36
-18,-43,36
-21,-41,34
-18,-41,33
-18,-43,31
-21,-43,29
-13,-42,36
-12,-40,38
-20,-40,36
-20,-49,37
-12,-46,43
-16,-48,39
-14,-49,38
-21,-51,40
-21,-52,43
-14,-48,55
-22,-47,47
-26,-53,39
-25,-55,33
-20,-61,36
-24,-67,38
-31,-59,29
-28,-57,23
-31,-56,18
-40,-50,20
-35,-45,24
-21,-47,25
-24,-48,20
-29,-49,17
-29,-50,17
-28,-50,19
-23,-48,25
-21,-49,26
-28,-48,26
-26,-51,29
-26,-51,29
-22,-49,28
-16,-48,27
-17,-49,28
-21,-52,28
-18,-56,29
-14,-61,34
-18,-63,36
-19,-67,36
-16,-63,37
-11,-62,37
-9,-58,36
-12,-54,36
-16,-53,37
-16,-61,33
-24,-57,32
-28,-52,36
-43,-36,39
-45,-31,35
-28,-33,30
-31,-41,29
-38,-41,31
-34,-46,36
-31,-48,36
-26,-47,34
-22,-47,34
-21,-48,35
-19,-48,39
-18,-49,41
-15,-46,40
-11,-43,36
-13,-41,34
-14,-39,35
-13,-40,39
-14,-40,42
-13,-42,45
-14,-42,46
-13,-43,44
-9,-45,42
-8,-45,42
-7,-45,42
-8,-46,42
-10,-55,43
-15,-62,44
-17,-65,45
-18,-65,46
-20,-54,37
-18,-49,29
-19,-51,20
-21,-52,20
-22,-52,31
-13,-49,39
-11,-48,37
-14,-49,33
-16,-49,32
-16,-49,32
-10,-46,29
-7,-46,28
-8,-48,28
-8,-50,28
-7,-54,28
-10,-54,34
-9,-54,36
-9,-57,34
-8,-59,32
-11,-59,31
-13,-58,33
-12,-60,34
-15,-64,37
-23,-63,40
-26,-58,40
-23,-44,33
-19,-40,25
-21,-41,23
-21,-45,27
-20,-48,32
-20,-50,41
-20,-52,39
-22,-52,35
-21,-49,32
-19,-47,31
-17,-46,33
-19,-46,37
-20,-46,37
-16,-48,35
-14,-49,32
-14,-50,32
-18,-51,33
-18,-51,34
-14,-51,36
-15,-52,34
-17,-53,33
-20,-53,33
-21,-53,31
-24,-54,27
-29,-56,27
-32,-55,27
-33,-52,26
-32,-49,23
-32,-49,20
-31,-47,18
-33,-47,18
-35,-46,18
-38,-46,15
-42,-45,14
-47,-44,15
-47,-44,16
-46,-46,18
-48,-47,20
-49,-47,20
-49,-47,18
-46,-46,15
-47,-46,14
-47,-45,14
-46,-44,15
-44,-43,16
-45,-45,15
-46,-45,15
-47,-44,16
-47,-44,17
-43,-46,15
-43,-48,13
-43,-49,11
-45,-49,12
-45,-49,14
-45,-48,15
-46,-48,17
-46,-47,17
-44,-43,18
-39,-48,17
-40,-49,18
-38,-47,20
-35,-44,21
-30,-46,20
-32,-51,21
-32,-49,24
-27,-47,29
-28,-47,31
-31,-50,34
-30,-51,37
-31,-50,37
-31,-49,35
-31,-48,31
-28,-48,29
-28,-46,26
-27,-44,25
-25,-41,26
-24,-45,26
-26,-46,28
-25,-46,32
-23,-47,33
-27,-50,33
-32,-50,35
-30,-49,35
-26,-48,32
-27,-46,29
-26,-46,29
-24,-48,29
-22,-49,29
-25,-52,30
-30,-57,30
-30,-60,31
-29,-60,30
-29,-59,27
-29,-55,21
-26,-57,15
-25,-56,14
-20,-52,15
-13,-51,18
-10,-50,18
-10,-56,11
-19,-59,5
-27,-65,-1
-26,-67,-2
-28,-68,0
-33,-68,1
-36,-67,-2
-41,-64,-6
-40,-60,-6
-36,-58,-4
-31,-58,-1
-35,-59,0
-41,-56,2
-36,-53,9
-33,-53,11
-32,-53,11
-32,-52,11
-31,-52,13
-28,-53,16
-28,-54,16
-30,-52,16
-29,-52,17
-29,-50,18
-31,-52,18
-34,-53,17
-36,-54,17
-32,-54,21
-31,-52,22
-27,-48,21
-25,-50,18
-28,-52,18
-32,-53,23
-32,-53,27
-33,-50,33
-30,-49,32
-29,-48,30
-29,-46,26
-31,-46,27
-37,-45,31
-48,-40,33
-49,-38,33
-41,-36,29
-38,-33,24
-41,-32,22
-44,-31,23
-46,-30,26
-48,-34,31
-53,-30,32
-54,-30,30
-53,-33,26
-52,-35,26
-50,-36,28
-49,-37,31
-47,-38,31
-44,-39,29
-42,-40,28
-39,-41,28
-37,-41,25
-37,-40,24
-38,-41,25
-41,-39,27
-42,-40,28
-44,-41,30
-46,-41,30
-44,-41,30
-42,-39,29
-43,-39,29
-43,-38,28
-42,-39,28
-44,-38,25
-41,-39,25
-40,-41,25
-41,-43,25
-42,-43,27
-42,-42,29
-42,-43,29
-42,-43,29
-41,-41,27
-41,-43,25
-42,-42,25
-42,-40,29
-42,-39,30
-42,-42,29
-40,-41,28
-40,-40,27
-38,-42,26
-40,-41,27
-40,-39,28
-39,-40,28
-39,-40,27
-41,-40,27
-37,-40,28
-36,-43,27
-40,-43,26
-40,-43,28
-41,-41,29
-40,-43,28
-42,-43,28
-41,-42,28
-39,-43,27
-38,-43,27
-40,-42,27
-42,-41,27
-45,-39,27
-45,-38,26
-47,-39,26
-47,-37,28
-47,-37,29
-46,-36,29
-46,-37,25
-46,-37,25
-42,-35,26
-45,-37,25
-46,-42,25
-49,-42,26
-46,-39,29
-44,-38,29
-47,-38,26
-46,-39,26
-40,-38,30
-38,-38,32
-34,-42,32
-35,-42,32
-36,-41,33
-35,-42,33
-34,-43,34
-34,-42,37
-33,-43,38
-32,-44,38
-33,-45,36
-33,-47,32
-35,-48,30
-36,-49,26
-37,-50,23
-37,-51,20
-33,-50,23
-30,-47,25
-25,-46,28
-25,-47,28
-29,-49,27
-27,-50,26
-25,-50,27
-27,-48,27
-29,-49,27
-30,-49,28
-29,-48,31
-26,-48,32
-28,-48,31
-31,-49,31
-32,-50,32
-30,-50,33
-28,-51,33
-29,-50,33
-29,-50,34
-27,-50,35
-26,-50,35
-23,-49,34
-22,-50,34
-22,-49,33
-23,-49,33
-27,-49,33
-29,-54,37
-33,-52,40
-37,-49,43
-38,-44,41
-33,-40,32
-33,-39,28
-32,-38,30
-32,-37,36
-29,-38,37
-27,-39,35
-29,-40,31
-30,-41,32
-27,-41,37
-23,-42,41
-24,-43,42
-24,-46,40
-22,-47,39
-21,-47,36
-19,-46,37
-19,-46,38
-16,-49,38
-17,-51,37
-18,-55,37
-18,-55,39
-16,-53,39
-14,-53,29
-17,-54,25
-17,-55,27
-14,-55,32
-13,-53,32
-12,-49,28
-16,-50,25
-18,-51,25
-17,-53,27
-18,-53,28
-19,-51,31
-17,-49,33
-19,-50,33
-20,-53,35
-23,-59,36
-25,-57,38
-28,-53,37
-30,-52,35
-30,-46,37
-23,-42,34
-24,-42,34
-25,-44,38
-26,-45,38
-26,-45,36
-22,-46,31
-21,-46,31
-21,-46,32
-20,-46,32
-20,-47,32
-20,-47,32
-20,-47,32
-22,-48,32
-18,-50,33
-17,-51,35
-17,-49,39
-15,-50,41
-13,-52,44
-5,-48,43
-1,-47,41
0,-46,39
-17,-51,35
-20,-53,36
-32,-58,37
-34,-62,38
-44,-65,41
-47,-55,30
-43,-53,22
-47,-50,16
-47,-50,17
-36,-47,23
-27,-43,26
-28,-43,27
-31,-46,27
-33,-46,27
-30,-46,26
-29,-47,29
-29,-47,32
-27,-47,34
-22,-46,31
-21,-45,29
-25,-45,27
-24,-46,27
-23,-48,29
-25,-50,31
-25,-50,32
-24,-50,33
-18,-53,35
-18,-56,35
-20,-59,38
-21,-61,39
-26,-58,43
-24,-44,37
-18,-40,31
-24,-40,25
-23,-41,30
-17,-44,43
-21,-45,42
-22,-44,39
-22,-44,31
-19,-45,30
-19,-45,31
-23,-45,36
-23,-46,37
-20,-49,40
-21,-49,42
-21,-53,39
-21,-55,33
-21,-57,31
-22,-56,31
-20,-58,30
-21,-58,29
-22,-55,33
-21,-52,32
-17,-49,25
-17,-49,20
-18,-50,19
-20,-54,22
-20,-54,28
-17,-53,30
-16,-52,26
-16,-52,25
-19,-55,24
-18,-58,29
-15,-61,31
-9,-65,35
-8,-68,32
-11,-65,29
-13,-62,32
-12,-62,31
-11,-50,29
-17,-46,23
-20,-48,25
-21,-51,24
-18,-54,20
-11,-56,23
-9,-61,27
-8,-62,24
-7,-59,23
-6,-58,24
-6,-57,21
-6,-54,22
-6,-54,23
-8,-54,23
-7,-55,24
-8,-53,24
-6,-51,28
-2,-56,25
1,-55,27
1,-55,32
-2,-60,30
-6,-63,27
-7,-66,28
-13,-67,26
-13,-67,16
-15,-65,12
-22,-61,12
-23,-58,14
-18,-56,16
-18,-52,20
-18,-51,22
-21,-51,26
-22,-55,25
-22,-55,22
-21,-55,19
-21,-55,19
-21,-57,23
-23,-56,28
-22,-56,30
-20,-55,31
-19,-58,29
-18,-62,25
-11,-58,26
-9,-58,26
-15,-56,28
-18,-54,26
-16,-53,24
-9,-52,21
-9,-54,20
-14,-51,24
-15,-52,28
-14,-55,27
-12,-61,29
-13,-60,31
-10,-59,31
-11,-59,28
-11,-59,28
-17,-54,28
-12,-54,27
-11,-54,28
-16,-51,30
-14,-50,32
-15,-50,34
-16,-51,33
-15,-52,33
-18,-55,32
-20,-56,32
-19,-53,34
-16,-49,35
-16,-49,33
-21,-48,32
-20,-48,32
-18,-48,32
-20,-48,33
-22,-49,33
-20,-51,33
-20,-52,33
-23,-52,33
-23,-51,33
-23,-51,33
-23,-50,32
-22,-49,32
-24,-49,33
-26,-49,33
-25,-47,32
-25,-47,31
-23,-47,29
-23,-46,28
-26,-45,29
-27,-47,30
-27,-47,33
-29,-49,36
-29,-50,37
-33,-52,37
-33,-50,34
-28,-49,33
-29,-47,30
-28,-47,29
-26,-49,30
-26,-48,33
-26,-49,33
-25,-50,34
-26,-50,33
-25,-51,34
-27,-54,34
-28,-54,34
-29,-54,33
-28,-51,31
-29,-50,30
-29,-49,27
-29,-49,26
-28,-55,25
-26,-54,28
-23,-53,29
-20,-51,28
-18,-51,26
-21,-51,26
-19,-49,27
-17,-48,27
-14,-48,26
-15,-49,26
-16,-50,27
-17,-52,29
-16,-53,31
-16,-55,33
-17,-56,36
-17,-55,36
-15,-55,32
-18,-53,31
-19,-52,31
-19,-51,33
-19,-52,32
-19,-54,32
-22,-56,35
-24,-58,38
-29,-55,44
-29,-51,44
-20,-43,35
-20,-40,26
-22,-40,24
-23,-43,28
-21,-44,34
-19,-46,36
-21,-48,38
-24,-48,38
-26,-46,38
-26,-44,37
-26,-43,37
-23,-45,38
-23,-45,37
-24,-47,36
-23,-47,36
-24,-46,36
-21,-48,37
-25,-50,38
-22,-48,36
-29,-49,28
-29,-50,24
-26,-60,18
-35,-66,8
-32,-64,12
-29,-58,18
-29,-55,18
-30,-53,15
-26,-55,8
-25,-54,4
-25,-53,0
-25,-55,0
-29,-56,4
-33,-57,6
-31,-59,7
-29,-65,8
-30,-67,10
-30,-66,10
-31,-66,7
-29,-66,6
-21,-62,7
-25,-56,5
-25,-54,5
-22,-58,6
-24,-56,7
-26,-55,9
-27,-55,15
-22,-54,19
-15,-53,26
-18,-54,27
-21,-53,28
-24,-51,29
-21,-51,31
-22,-52,32
-31,-52,30
-34,-50,31
-29,-48,33
-27,-50,34
-29,-51,35
-27,-49,34
-25,-48,34
-21,-47,30
-19,-49,27
-19,-49,27
-20,-49,31
-19,-49,33
-19,-50,34
-16,-52,33
-16,-53,32
-19,-54,32
-19,-52,34
-16,-50,36
-13,-55,34
-16,-57,32
-17,-58,30
-17,-58,30
-20,-62,28
-26,-57,31
-25,-54,31
-24,-53,27
-25,-51,27
-23,-49,27
-16,-46,27
-14,-48,25
-20,-51,25
-17,-53,26
-16,-52,27
-11,-50,28
-9,-50,27
-12,-51,27
-12,-54,29
-13,-56,29
-15,-58,28
-15,-59,27
-16,-58,28
-18,-58,33
-17,-58,33
-16,-59,34
-19,-63,36
-23,-62,38
-25,-58,37
-25,-54,35
-20,-44,32
-21,-41,30
-21,-42,28
-23,-47,32
-24,-47,35
-20,-47,37
-17,-49,33
-18,-50,30
-17,-49,32
-16,-48,34
-16,-48,33
-15,-50,32
-13,-51,30
-12,-51,30
-14,-51,35
-14,-51,37
-13,-52,39
-12,-53,40
-16,-56,39
-19,-59,33
-22,-62,31
-27,-66,32
-27,-60,33
-24,-56,32
-21,-52,24
-20,-52,23
-25,-49,27
-22,-49,32
-20,-49,32
-19,-49,31
-20,-49,29
-20,-48,27
-17,-47,25
-16,-45,26
-21,-45,27
-23,-48,29
-21,-50,30
-19,-51,32
-18,-50,33
-27,-50,31
-27,-50,30
-24,-50,29
-26,-49,26
-27,-50,25
-26,-49,27
-28,-54,29
-34,-55,29
-34,-57,31
-38,-59,34
-40,-56,36
-40,-50,32
-40,-45,28
-36,-39,20
-37,-40,14
-39,-38,16
-40,-36,24
-41,-37,28
-48,-40,32
-49,-40,33
-46,-41,31
-41,-43,27
-40,-41,25
-39,-41,25
-36,-38,27
-34,-40,25
-38,-42,24
-41,-41,27
-42,-41,29
-43,-41,30
-43,-41,29
-41,-44,26
-40,-45,25
-40,-43,26
-37,-41,28
-37,-40,28
-39,-42,28
-40,-43,29
-39,-44,30
-38,-44,30
-37,-45,30
-37,-46,30
-34,-47,31
-33,-46,32
-33,-45,31
-34,-44,31
-35,-42,31
-33,-41,31
-32,-40,31
-31,-43,30
-33,-46,30
-36,-46,31
-36,-46,32
-35,-44,32
-35,-44,31
-36,-45,30
-36,-45,29
-35,-45,30
-34,-45,30
-33,-45,30
-35,-45,30
-35,-45,30
-33,-47,30
-33,-46,30
-34,-46,29
-32,-46,29
-33,-47,28
-33,-47,29
-33,-48,31
-34,-47,31
-33,-47,31
-34,-46,29
-33,-46,30
-35,-44,29
-35,-44,30
-34,-44,30
-34,-44,31
-34,-44,31
-35,-45,32
-33,-44,31
-32,-43,31
-31,-43,31
-32,-44,31
-34,-45,30
-34,-46,29
-34,-46,30
-31,-45,34
-31,-46,35
-33,-47,32
-35,-46,31
-33,-46,30
-35,-47,27
-34,-44,28
-36,-42,29
-38,-41,29
-39,-39,29
-42,-37,28
-44,-41,28
-46,-42,29
-46,-41,31
-46,-39,30
-44,-37,28
-38,-37,28
-37,-40,27
-41,-38,28
-38,-38,32
-39,-41,33
-42,-42,33
-43,-41,31
-34,-43,28
-34,-50,28
-34,-48,30
-34,-47,31
-34,-49,31
-35,-53,30
-31,-52,30
-29,-51,29
-32,-52,27
-32,-51,28
-31,-48,28
-26,-44,27
-24,-42,26
-27,-42,22
-27,-43,21
-25,-45,22
-26,-46,26
-25,-48,28
-26,-54,30
-31,-56,30
-31,-56,30
-26,-55,29
-25,-54,28
-29,-54,26
-28,-52,27
-24,-51,28
-23,-53,28
-23,-52,29
-21,-52,29
-19,-53,28
-18,-54,26
-20,-58,23
-27,-59,30
-25,-63,32
-30,-63,37
-35,-58,37
-40,-48,33
-34,-43,25
-35,-45,22
-30,-47,26
-12,-33,31
-9,-34,33
-25,-42,32
-22,-48,33
-20,-50,31
-16,-53,37
-21,-57,41
-17,-52,42
-15,-49,42
-12,-45,40
-16,-44,39
-15,-43,35
-13,-44,37
-10,-44,39
-11,-45,41
-14,-45,39
-7,-47,38
-22,-42,20
19,-40,30
5,-39,24
-17,-27,33
-40,-24,29
-51,-7,27
-116,5,12
-113,1,12
-59,-9,3
-92,3,-41
-113,18,-27
-70,14,23
-45,-5,36
-31,-7,36
-54,2,32
-54,5,33
-65,10,31
-66,10,29
-63,9,30
-60,11,28
-60,11,29
-61,16,34
-67,20,37
-64,19,38
-63,21,37
-61,20,32
-53,23,33
-53,25,29
-54,25,28
-57,26,20
-57,25,18
-50,21,24
-59,27,26
-62,25,19
-47,14,24
-39,12,26
-46,22,40
-61,20,30
-61,16,22
-62,13,22
-54,14,27
-48,11,30
-50,16,34
-65,24,32
-68,21,22
-60,14,20
-60,17,20
-49,25,28
-56,26,23
-66,27,18
-61,24,16
-54,23,17
-60,23,17
-53,23,22
-52,23,15
-47,19,14
-49,20,14
-68,25,11
-58,28,20
-50,28,25
-52,27,22
-55,26,16
-63,22,15
-58,23,23
-57,22,20
-59,22,17
-61,24,18
-64,30,16
-53,28,22
-51,27,23
-55,20,11
-60,26,17
-59,27,18
-54,26,15
-52,28,16
-62,30,9
-62,30,12
-56,30,13
-55,28,12
-57,28,13
-55,24,10
-60,26,5
-61,28,6
-50,32,27
-41,23,21
-48,25,7
-72,33,-16
-76,30,-17
-52,26,-28
-51,32,-19
-46,33,-14
-48,31,-25
-51,32,-35
-54,33,-40
-50,27,-38
-48,26,-35
-42,26,-37
-41,26,-39
-39,25,-41
-38,26,-43
-39,27,-45
-38,28,-46
-40,28,-48
-41,27,-48
-36,28,-43
-38,28,-42
-39,30,-43
-34,28,-43
-34,27,-44
-39,27,-45
-43,27,-46
-41,28,-43
-43,32,-38
-48,32,-41
-49,29,-37
-44,31,-25
-47,32,-24
-49,31,-22
-45,31,-23
-48,31,-28
-52,31,-27
-50,29,-25
-51,31,-26
-53,33,-29
-54,35,-29
-53,35,-21
-52,35,-23
-55,32,-20
-60,34,-21
-60,33,-21
-60,35,-16
-56,32,-17
-50,27,-13
-45,27,-4
-48,28,-5
-61,32,-10
-63,31,-10
-57,25,-12
-53,27,-14
-55,29,-14
-57,29,-12
-58,24,-10
-55,23,-9
-52,25,-5
-56,28,-6
-60,30,-13
-61,28,-13
-59,28,-8
-61,29,-8
-61,28,-10
-58,28,-11
-57,31,-8
-63,33,-10
-60,28,-12
-51,27,-13
-53,29,-15
-55,27,-21
-53,27,-21
-53,29,-21
-49,27,-23
-51,25,-27
-57,27,-30
-52,28,-33
-48,23,-36
-47,22,-34
-48,21,-35
-56,24,-43
-59,27,-39
-47,28,-31
-47,22,-32
-47,22,-30
-43,25,-22
-63,24,-32
-63,21,-32
-52,20,-24
-48,22,-23
-53,21,-32
-51,20,-30
-52,20,-28
-49,20,-24
-57,28,-23
-62,29,-24
-68,25,-23
-68,27,-18
-60,27,-5
-48,25,13
-55,28,14
-59,26,12
-56,26,12
-54,26,15
-56,24,13
-57,25,12
-53,26,10
-51,27,-1
-52,28,-11
-54,26,-20
-61,28,-22
-59,23,-26
-49,27,-16
-52,28,-21
-55,23,-34
-54,26,-33
-52,28,-28
-50,29,-25
-50,28,-28
-48,26,-35
-48,25,-36
-47,24,-41
-40,25,-44
-39,25,-45
-37,23,-51
-35,28,-50
-31,26,-50
-29,24,-50
-35,25,-51
-34,35,-47
-25,51,-22
-40,40,-34
-26,26,-54
-20,30,-41
-26,33,-47
-18,32,-46
-21,36,-43
-19,35,-59
-16,32,-61
-14,31,-58
-18,36,-55
-18,36,-57
-14,37,-67
-18,33,-86
-17,30,-88
-65,127,87
-17,24,-48
-23,44,-54
-28,30,-59
-22,37,-52
-11,42,-59
-16,40,-59
-12,38,-49
-8,38,-38
-12,41,-46
-21,47,-48
-18,46,-54
-18,46,-49
-18,43,-50
-19,42,-61
-16,36,-89
65,105,127
-82,53,-65
-41,24,-92
-21,27,-53
-37,22,-58
-12,37,-47
-9,41,-50
